numero_expediente,url_archivo_TC,url_archivo_original,tipo_expediente,motivos_demanda,sentido_resolucion,fundamentos
00025-1996-HC,https://tc.gob.pe/jurisprudencia/1996/00025-1996-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,"Graciela Aquino de la Cruz interpone acción de Habeas Corpus, a favor de su • padre, Saturnino Aquino Romero, contra la doctora Rosa Velásquez, Jueza del Juzgado Mixto de Pampas-Tayacaja, y el doctor Oscar Rodríguez Castro, Fiscal Provincial de Pampas-Tayacaja, por la violación de los derechos constitucionales de libertad individual y del debido proceso. • < • Ampara su pretensión en los artículos 2°, inciso 24°, y 139°, inciso 3°, de la Constitución; y en los artículos 1°, 2°, 12°, 13° Y 15° de la ley 23506, modificadas por las leyes 25011 y 25398. Sostiene la actora que la señora Juez del Juzgado Mixto de Pampas-Tayacaja y e l Fiscal Provincial en lo Penal de la misma localidad han vulnerado el derecho a la libertad individual de su padre, al haber dispuesto su detención en el establecimiento penitenciario de Pampas- Tayacaja, en virtud de una resolución judicial emanada del proceso penal que, por delito de peculado, se le sigue en dicho Juzgado. Considera de transgresora de la libertad individual tal disposición judicial, pues sobre los mismos hechos, conforme a los cuales se le ha abierto instrucción penal a su padre, ya con anterioridad se había iniciado una acción penal semejante. Alega que los accionados tenían conocimiento de la iniciación de dicho proceso penal, pues, inicialmente, se ventiló ante el despacho de los accionados hasta que se produjo su inhibitoria. Seguido el procedimiento de acuerdo a ley, a fojas ciento veinticinco y ciento veintiséis, expide la resolución declarando infundada la acción, tras considerar que el mandato de detención decretado contra el ciudadano a cuyo favor se interpone, emanó de un proceso judicial regular. Con fecha veintiséis de setiembre de mil novecientos noventa y cinco, la Tercera Sala Penal de la Corte Superior de Junin conjirmó la recurrida, precisando que ella debe entenderse como improcedente, y no como irifundada. 1nterpuesto el recurso de nulidad, que debe entenderse como extraordinario, los autos son remitidos al Tribunal Constitucional.",Improcedente,"['[…] Que, de conformidad con lo establecido en las letras ""a"" y ""b"" del artículo 16° de la ley 25393, en concordancia con el artículo 6° inciso 2 de la ley 23506, la procedencia del proceso de Habeas Corpus se encuentra vedada cuando la persona a cuyo favor se interpone este tipo de garantía constitucional se encuentra con una instrucción penal abierta y la orden de detención dictada en su contra, haya sido ordenada por un Juez competente dentro de un proceso regular. Que, asimismo, y de conformidad con lo previsto en el artículo 10° de la ley 25398, las anomalías que pudieran cometerse durante la tramitación de un procedimiento judicial, no son susceptibles de obtener reparo a través de la vía excepcional y residual del Habeas Corpus, pues estas deberán de resolverse y tramitarse dentro de los mismos procesos donde se originaron, haciéndose ejercicio de los recursos que las normas procesales especificas establecen.']"
00002-1995-HC,https://tc.gob.pe/jurisprudencia/1996/00002-1995-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Infundada,"['Considerando: Que la sumaria investigación efectuada en autos no ha permitido acreditar, en modo alguno, los hechos alegados por la accionante, en el sentido que a la beneficiaria se le tenga incomunicada y se le niegue el derecho de defensa; que, muy por el contrario, ésta ha manifestado -en su declaración obrante a fojas nueve- que el día veinte de diciembre de mil novecientos noventa y tres fue visitada por sus padres; esto es, apenas una semana antes de la fecha de interposición de la presente Acción; que, en tal virtud, no habiéndose vulnerado los derechos constitucionales invocados, la demanda deviene infundada.']"
00020-1996-AA,https://tc.gob.pe/jurisprudencia/1996/00020-1996-AA.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Amparo,"Recurso extraordinario contra la resolución de la Segunda Sala Civil de la Corte Superior de Arequipa, de fecha veintiocho de agosto de mil novecientos noventa y cinco que, revocando la de vista que declaró infundada la demanda, declaró improcedente la acción de amparo interpuesta. ANTECEDENTES: Doña Idalia Muñoz Jaime interpone acción de amparo contra el Instituto Peruano de Seguridad Social, representado por el Gerente General del Hospital Nacional del Sur de Arequipa, doctor Pablo Céspedes Cruz, por violación de sus derechos constitucionales a la defensa, estabilidad laboral, legalidad, y al debido proceso. • , , • • Ampara su pretensión en lo dispuesto, en forma genérica, por la ley veintitrés mil quinientos seis, modificada por la ley veinticinco mil once, y en el artículo veintiséis de la Constitución. • Sostiene la recurrente que desde mil novecientos setenta y seis labora en el Instituto Peruano de Seguridad Social en calidad de secretaria del Hospital Nacional del Sur Arequipa, encontrándose sometida al régimen previsto en el decreto legislativo doscientos setenta y seis. Alega que al dictarse el decreto ley veinticinco mil seiscientos treinta y seis, se facultó al Instituto Peruano de Seguridad Social a racionalizar sus recursos humanos, en el plazo de ciento veinte días, a través, tanto de un proceso de retiro voluntario con incentivos, como por medio de una prueba de selección y calificación para aquellos servidores que no se acogieran al primero de los procesos mencionados. A fin de cumplir con lo dispuesto en el decreto ley mencionado, se expidió la directiva cero treinta y nueve-DE-IPSS-noventa y dos, por medio de la cual se facultaba ha la Gerencia Departamental de la entidad accionada designar el personal que debía de ser sometido al respectivo examen de selección y calificación, a quienes se debería de notificar personalmente por escrito. No obstante e71o, precisa, que dicha notificación personal no se realizó con la recurrente, pues se encontraba hospitalizada a raíz de una intervención quirúrgica, motivo por el cual no fue sometida al examen de selección y calificación, y tampoco se le cesó en el plazo establecido por el decreto ley veinticinco mil seiscientos treinta y seis. Añade que dos años después, en el mes de noviembre de mil novecientosnoventa y cuatro, la Dirección del Hospital Nacional del Sur la notificó para que se someta al proceso de selección y calificación, fijado para el día cuatro de diciembre de mil novecientos noventa y cuatro, al que asistió en obediencia debida,para evitar que se le abriera un procedimiento administrativo. Después de ser sometida al proceso de evaluación, el nueve de febrero de mil novecientos noventa y cinco, le notificó la resolución cero setenta y cuatro-GG-HNS se IPSS-noventa y cinco, por medio de la cual se resolvía cesarla, por causal de racionalización, por lo que vió obligada a interponer recurso de apelación, el que no se ha sido resuelto hasta la fecha, por lo que da por agotada la vía administrativa. No obstante ello, y aún antes que quede consentida la resolución en virtud de la cual se dispuso su cese, se ejecutó ésta ya que la entidad accionada le impidió el acceso a su centro de trabajo. I • • • • , , , • • Admitida la acción de amparo, a fojas treinta y dos, el Gerente General del Hospital Nacional del Sur, doctor Pablo Céspedes Cruz, contesta la demanda, negándola y contradiciéndola en todos sus extremos. A fojas cuarenta y dos a cuarenta y cuatro, el Juez del Tercer Juzgado Civil de Arequipa expide resolución, de fecha quince de junio de mil novecientos noventa y cinco, declarando infundada la demanda de amparo, en razón de que si bien se le sometió a la recurrente a un proceso de selección y calificación en fecha posterior al plazo establecido en el artículo cuarto del decreto ley veinticinco mil seiscientos treinta • y ocho, por resolución de gerencia general quinientos noventa y ocho-GG-GG-IPSS noventa y cuatro, el Instituto Peruano de Seguridad Social dispuso que los trabajadores que no pudieron presentarse al proceso en ciernes, tenían la opción de presentarse a una nueva evaluación, a la cual se presentó la accionante y obtuvo calificación desaprobatoria. Dicha resolución, de conformidad con el espíritu de la ley, le dió una vigencia ultractiva al decreto ley en cuestión, por lo que, entiende, no se ha producido agravio a derecho constitucional alguno. Impugnada dicha resolución, con fecha veintiocho de agosto de mil novecientos noventa y cinco, la Segunda Sala Civil de la Corte Superior de Arequipa expide resolución revocando la apelada y declarando improcedente la acción de amparo. , • Interpuesto el recurso de nulidad, que debe entenderse como extraordinario, los autos son remitidos al Tribunal Constitucional. FUND Considerando: Que, de conformidad con lo previsto en los artículos primero y segundo de la ley veintitrés mil quinientos seis, las acciones de garantía tienen por objeto el de reponer las cosas al estado anterior a la violación o amenaza de violación de un derecho constitucional, y proceden cuando una autoridad, funcionario o persona amenazan o violan tales derechos constitucionales por acción u omisión de actos de cumplimiento obligatorio; Que, conforme se desprende de los artículos primero, segundo y cuarto del decreto ley veinticinco mil seiscientos treinta y seis, el Supremo Gobierno autorizó al Instituto Peruano de Seguridad Social a realizar un proceso de racionalización de su personal administrativo, estableciendo al efecto el doble procedimiento: de retiro voluntario con incentivos, y el de selección y calificación de los servidores que no se hayan acogido a las renuncias voluntarias, cuyo desarrollo y ejecución no debería de exceder los ciento veinte días calendarios posteriores a la \ - -- vigencia del referido decreto ley que venció el diez de diciembre de mil novecientos noventa y dos; Que"" conforme se desprende de la resolución de gerencia general número quinientos noventa y ocho-GG-IPSS-noventa y cuatro, su fecha cinco de julio de mil novecientos noventa y cuatro, obrante de fojas cuatro a nueve, así como de los documentos obrantes de fojas veinticinco a treinta y uno, el proceso de selección y calificación realizado por la entidad accionada, respecto de la actora, se efectuó con • fecha cuatro de diciembre de mil novecientos noventa y cuatro, y la resolución de gerencia general cero setenta y cuatro-GG-HNSA-IPSS-noventa y cinco, por la cual se declaró su cese por causal de racionalización, se expidió con focha siete de fobrero de mil novecientos noventa y cinco, ambos actos administrativos dictados ejecutados notoriamente, fuera del plazo previsto en el segundo párrafo del artículo cuarto del decreto ley veinticinco mil seiscientos treinta y seis. Por estos fundamentos, el Tribunal Constitucional, en ejercicio de las atribuciones que la Constitución y su Ley Orgánica le confieren",Fundada,"['[…] Que conforme se desprende de la resolución de gerencia general número quinientos noventa y ocho-GG-IPSS-noventa y cuatro, su fecha cinco de julio de mil novecientos noventa y cuatro, obrante de fojas cuatro a nueve, así como de los documentos obrantes de fojas veinticinco a treinta y uno, el proceso de selección y calificación realizado por la entidad accionada, respecto de la actora, se efectuó con fecha cuatro de diciembre de mil novecientos noventa y cuatro, y la resolución de gerencia general cero setenta y cuatro-GG-HNSA-IPSS-noventa y cinco, por la cual se declaró su cese por causal de racionalización, se expidió con fecha siete de febrero de mil novecientos noventa y cinco, ambos actos administrativos dictados ejecutados notoriamente, fuera del plazo previsto en el segundo párrafo del artículo cuarto del decreto ley veinticinco mil seiscientos treinta y seis.']"
00203-1995-HC,https://tc.gob.pe/jurisprudencia/1996/00203-1995-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Fundada,"['Considerando: Que la demanda está correctamente fundada, entre otros, en los artículos 137° y concordantes del Código Procesal Penal; que la solicitud de libertad inmediata se presentó el tres de marzo de mil novecientos noventa y cinco, y que, dos meses después, el cinco de mayo de mil novecientos noventa y cinco, aún no había sido resuelta, no obstante haberla reiterado el demandante en varias oportunidades; que las especiales circunstancias registradas, entre las que figura la vacación anual de los vocales demandados y el recurso de inhibición que, contra ellos, formuló el propio actor, si bien explican, en parte, la demora que motivó la demanda de autos, no la justifican plenamente, ni menos podían privar al demandante de su derecho a utilizar la vía constitucional de autos.']"
00143-1995-HC,https://tc.gob.pe/jurisprudencia/1996/00143-1995-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Infundada,"['Considerando: que, la actora no sólo no ha acreditado los hechos invocados como fundamento sine qua non de su demanda, sino que no ha demostrado tampoco, relación de causalidad entre tales hechos hipotéticos y la igualmente hipotética conducta infractora imputada a sus demandados.']"
00350-1996-HC,https://tc.gob.pe/jurisprudencia/1996/00350-1996-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Infundada,"['Considerando: que el demandante no precisa debidamente cuáles son los agravios que le han injerido los demandados y que violan sus derechos fundamentales; que existe uniformidad en las manifestaciones de los demandados, en el sentido de que ellos son los agraviados, lo que ha dado lugar a denuncias en su contra, y que, se sigan otros procesos judiciales en los que se está investigando los hechos que son materia de ésta acción, además de que no habiéndose acreditado los hechos que alega el demandante.']"
00679-1996-AA,https://tc.gob.pe/jurisprudencia/1996/00679-1996-AA.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Amparo,,Infundada,"['Los hechos de despido del demandante ocurrieron en diciembre de mil novecientos noventidós, optando, luego, por recurrir a la vía judicial ordinaria equivocadamente, por lo que después de casi dos años de aquéllos, recién en el mes de octubre de mil novecientos noventa y cuatro interpuso esta acción, caducando así el derecho a su ejercicio, conforme lo señala el artículo treintisiete de la Ley veintitrés mil quinientos seis.']"
00072-1992-HC,https://tc.gob.pe/jurisprudencia/1996/00072-1992-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Improcedente,"['Que por otra parte ha quedado establecido en autos que el agraviado no cumplió oportunamente con el requisito de acreditar el pago de los quinientos sueldos mínimos a favor del tesoro público que le impusieron como condena accesoria a los catorce años de reclusión efectiva; requisito indispensable para acceder a su libertad condicional.', 'Que igualmente es de advertirse que al momento de presentarse la presente Acción de Hábeas Corpus, esto es, el cinco de diciembre de mil novecientos noventa, el afectado ya había cumplido nueve años de la condena de los catorce que se le habían impuesto, por lo que a la fecha, siete de agosto de mil novecientos noventa y seis, serían quince los que han corrido lo que supone que ya se ha vencido en exceso el término, situación que genera que el caso bajo examen se haya convertido en uno de sustracción de materia de acuerdo al inciso 1 del artículo 6° de la Ley 23506.']"
00184-1995-AA,https://tc.gob.pe/jurisprudencia/1996/00184-1995-AA.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Amparo,,Improcedente,"['[…] Que, habiendo reconocido la Municipalidad Provincial de Arequipa el pago de los beneficios sociales del actor, tras los años de servicios prestados a ella, no se puede considerar que el derecho constitucional invocado haya sufrido vulneración o amenaza de violación alguna, que tornaran en procedentes la acción incoada; Que, en el caso de autos, si bien el actor cursó una carta notarial al Alcalde de la Municipalidad Provincial de Arequipa, con fecha diecisiete de enero de mil novecientos noventa y cinco, obrante a fojas tres, con el objeto de que se haga efectivo el pago de sus beneficios sociales reconocidos, también lo es que, del segundo acuerdo de la resolución municipal dos mil ciento cincuenta, se desprende que el accionado había autorizado a la oficina de tesorería de la referida Municipalidad para que realice dicho pago; Que, la no ejecución de la orden de pago de los beneficios sociales que el actor estima como lesivo a su derecho constitucional, debe de peticionarse ante las instancias administrativas correspondientes, no constituyendo la vía residual y excepcional de este proceso constitucional una instancia que pueda suplir el procedimiento administrativo; Que, en este sentido de conformidad con lo dispuesto en el artículo 27° de la Ley 23506 deben agotarse las vías previas insistiéndose en el cobro ante el Concejo Provincial de Arequipa, mediante el ejercicio de las acciones impugnativas correspondientes']"
00101-1995-AA,https://tc.gob.pe/jurisprudencia/1996/00101-1995-AA.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Amparo,,Improcedente,"['Que el recurrente no ha acompañado pruebas que acrediten que por virtud del oficio de fecha quince de marzo de mil novecientos noventitrés se la haya impedido el ingreso al centro de trabajo, hecho que tampoco se demuestra con la denuncia policial de fojas dos, ya que del tenor de la misma no fluye que la Policía haya constatado los hechos denunciados.', 'Que, por consiguiente, no encontrándose las situaciones expuestas por el accionante dentro del supuesto previsto en el inciso 1° del artículo 28º de la Ley 23506, resulta de aplicación el artículo 27° de la citada norma, que expresamente prohíbe la interposición de la Acción de Amparo cuando el accionante no haya agotado la vía previa correspondiente.']"
00130-1995-AA,https://tc.gob.pe/jurisprudencia/1996/00130-1995-AA.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Amparo,,Improcedente,"['Que, la vía del Amparo no puede ser utilizada como una revisión o una tercera instancia respecto de resoluciones judiciales emanadas de un procedimiento regular y que adquirieron la autoridad de cosa juzgada.', 'Que, de acuerdo a lo establecido por el inciso 2) del artículo 6° de la Ley N° 23506 la Acción de Amparo no procede contra resoluciones judiciales emanadas de un procedimiento regular, principio que ha sido consagrado en el inciso 2) del artículo 200° de la actual Constitución Política del Estado.']"
00094-1995-HC,https://tc.gob.pe/jurisprudencia/1996/00094-1995-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Infundada,"['Que la beneficiaria ha negado rotundamente, tanto en su declaración judicial de fojas seis como en su manifestación policial de fojas veinticinco, que la accionada la tenía encerrada bajo llave y le prohibía salir a la calle, con lo cual han quedado desvirtuados los hechos alegados por el actor; que el artículo sexto de la Ley veintitrés mil quinientos seis -en su primer inciso- señala que es improcedente la acción de garantía en caso de haber cesado la violación o amenaza de violación de un derecho constitucional; que habiéndose establecido en autos, de manera categórica, que no se ha producido la violación o amenaza de violación del derecho constitucional invocado, resulta implicante la aplicación de dicha norma toda vez que no puede darse la cesación -supuesto de este dispositivo legal- de aquello que no se ha producido; que, siendo esto así, la Acción deviene infundada y no improcedente como por error ha sido calificada en las resoluciones recurridas.']"
00003-1995-HC,https://tc.gob.pe/jurisprudencia/1996/00003-1995-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Infundada,"['Que si bien la vía constitucional estaba abierta, puesto que en la demanda se invoca la amenaza sistemática y concreta al derecho del libre tránsito hacia el domicilio; que, sin embargo, los hechos invocados como fundamento sine qua non de la demanda, no han sido acreditados; y que, de otro lado, la propia demandante, durante su declaración ante el juez que efectuó la sumaria investigación, manifiesta que han desaparecido los actos de hostigamiento y las amenazas que la llevaron a plantear la Acción.']"
00124-1995-AA,https://tc.gob.pe/jurisprudencia/1996/00124-1995-AA.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Amparo,,Improcedente,"['Que, las recurrentes afirman se habría conculcado en su caso derechos constitucionales como son el de la instancia plural, y el de la estabilidad laboral, pretendiendo mediante la Acción de Amparo cuestionar los efectos de la Resolución N° 031-93, que las destituye pese a que simultáneamente se sigue en la vía judicial correspondiente una Acción idéntica destinada a obtener los mismos efectos.', 'Que, al iniciar la vía judicial las recurrentes habrían optado por una vía paralela para la tutela de los derechos constitucionales que afirman habrían sido violados con la resolución cuestionada vía que permitirá ventilar situaciones ajenas a la naturaleza de una Acción de garantía.', 'Que de acuerdo a lo establecido en el inciso 3) del artículo 6° de la Ley N° 23506 Ley de Hábeas Corpus y Amparo no proceden las acciones de garantía cuando el agraviado opta por la vía judicial ordinaria.']"
00141-1995-HC,https://tc.gob.pe/jurisprudencia/1996/00141-1995-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Improcedente,"['Se advierte del propio expediente que el accionante, induciendo a error pretende obtener su libertad estando incurso en un proceso judicial ordinario penal, con mandato de detención por un Juez competente. El artículo dieciséis, incisos a) y b) de la Ley veinticinco mil trescientos noventa y ocho es terminante en lo que se refiere la no procedencia de la Acción de Hábeas Corpus cuando el accionante tiene instrucción abierta o se halle sometido a juicio por los hechos que originan la acción de garantía como lo es en el presente caso; en el cual preexiste un proceso penal regular donde los sujetos procesales se hallan protegidos por las garantías constitucionales de un debido proceso y de la tutela jurisdiccional efectiva, dentro de la normatividad correspondiente.', 'Asimismo las normas procesales son de orden público y, por ende, de imperativo y obligatorio cumplimiento por los sujetos que en ellas se encuentren comprendidos; por lo que la resolución impugnada se ciñe cabal y estrictamente al trámite previsto para esa acción y al mérito de lo actuado.', 'De otro lado, de autos se desprende que esta Acción es dirigida contra el Presidente de la Corte Suprema de Justicia de la República, Doctor Moisés Pantoja Rodulfo, quien es el representante de un Poder del Estado más no ejercita función jurisdiccional; por lo que resulta ajeno a los supuestos enunciados en que se apoya la presente demanda.']"
00105-1995-HC,https://tc.gob.pe/jurisprudencia/1996/00105-1995-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Infundada,"['Que en la sumaria investigación ha quedado probado que, contrariamente a lo que se afirma, como fundamento sine qua non de la demanda, sí han cumplido los demandados con dar trámite a la correspondiente denuncia; que, consecuentemente, no existe omisión que subsanar, ni la violación de derecho constitucional correspondiente.']"
00138-1995-AA,https://tc.gob.pe/jurisprudencia/1996/00138-1995-AA.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Amparo,,Improcedente,"['Que, la actora no ha sido privada ni recortado su derecho de defensa en ningún momento, según fluye de autos, habiendo recurrido a los tribunales de justicia amparándose incluso en la pluralidad de instancias, así como que todas las resoluciones durante la tramitación han sido motivadas con sujeción a lo establecido por la Constitución en su artículo ciento treintinueve incisos sexto y quinto; Que, las cuestionadas resoluciones, que se pretende sean declaradas nulas, emanan de autoridad competente, dentro de un proceso regular; Que, debe tenerse presente el artículo 10° de la Ley 25398, que complementó las disposiciones de la Ley veintitrés mil quinientos seis en materia de Hábeas Corpus y Amparo, establece que las anomalías que pudieran cometerse dentro de un proceso regular, deberán ventilarse y resolverse dentro de los mismos procesos mediante el ejercicio de los recursos que las normas procesales específicas establecen; Que, en autos no se ha podido demostrar la violación de ningún derecho constitucionalmente protegido.']"
00028-1996-HC,https://tc.gob.pe/jurisprudencia/1996/00028-1996-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Fundada,"['Que el Primer Juzgado Penal del Callao debió pronunciarse, en forma inmediata, sobre la solicitud de libertad presentada por el demandante, e ingresada en dicho Juzgado con fecha veintidós de septiembre de mil novecientos noventa y cinco, que, sin embargo, no lo hizo, alegando haber perdido jurisdicción, en razón de encontrarse el expediente listo para ser elevado al Superior, con los informes finales; que, empero, no indica el juez qué dispositivo lo privaba de jurisdicción para pronunciarse sobre un pedido tan importante y urgente, siendo así que el expediente siguió en su despacho hasta el día dos de octubre de mil novecientos noventa y cinco, y que, por lo tanto, la solicitud de libertad estuvo pendiente de resolución durante diez días, sin que el juzgado se pronunciara; que, de otro lado, el argumento adicional de la Primera Sala Penal de la Corte Superior, que confirma la apelada, en el sentido de que el artículo 137° del Código Procesal Penal, invocado por el demandante, no estaba vigente, ya que quedó suspendido en mérito de la Ley N° 26299, no es, a juicio de este Tribunal, válido, ya que la Ley especial que dió vigencia a dicho artículo 137° no ha sido derogada, y que, de otro lado, no puede suprimirse, sin violación de elementales derechos constitucionales, la regla que limita el tiempo de la detención de los no sentenciados.']"
00134-1995-AA,https://tc.gob.pe/jurisprudencia/1996/00134-1995-AA.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Amparo,,Improcedente,"['Que, las irregularidades presuntamente cometidas en un proceso, por sí no lo convierte en irregular, más aún si estas irregularidades, al amparo de lo dispuesto en el artículo 10 de la Ley 25398, puede haber sido corregidas y subsanadas dentro del mismo proceso, utilizando los recursos y medios que las normas pertinentes establecen.', 'Que, al amparo del inciso 2° del artículo 6° de la Ley N° 23506, concordante con el artículo 10° de la Ley N° 25398, no se puede enervar la validez y los efectos de resoluciones judiciales dictadas por el Organo Jurisdiccional competente, y emanadas de un procedimiento regular, dentro del cual el accionante debió hacer valer los recursos legales que las normas procesales establecen.']"
00150-1995-HC,https://tc.gob.pe/jurisprudencia/1996/00150-1995-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Infundada,"['Que ni la investigación sumaria efectuada por la Jueza de la causa, ni los documentos aportados por las partes, han permitido demostrar fehacientemente que el accionado hubiera vulnerado o amenazado la libertad individual de la accionante, derecho constitucional protegido por el primer numeral del artículo doscientos de la Constitución Política del Perú.', 'Que, no habiéndose acreditado los hechos alegados por la accionante, la Acción resulta infundada y no improcedente, como erróneamente se ha calificado en las resoluciones inferiores.']"
00144-1995-AA,https://tc.gob.pe/jurisprudencia/1996/00144-1995-AA.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Amparo,,Improcedente,"['Que, la resolución de cese se ha dado en mérito a una disposición legal dada dentro de marcos constitucionales, no habiéndose probado que se haya violado el derecho constitucional al trabajo de la demandante; Que, la accionante pretende, a través de la Acción de Amparo se deje sin efecto la resolución que la cesa. Al respecto debe señalarse que, el objeto de las acciones de garantía es el de reponer las cosas al estado anterior a la violación o amenaza de violación de un derecho constitucional, según lo indica el artículo 1° de la Ley 23506; Que, aparece de autos, que respecto a la vía previa, a la que se refiere el artículo 27° de la Ley 23506, fue asumido por la demandante cuando planteó recurso de reconsideración, el mismo que le fue declarado infundado, que sin embargo no presentó recurso de apelación. Este lo presenta después de plantear la demanda de Amparo, sin embargo con dicha presentación no se convalida el requisito de agotar las vías previas para plantear el Amparo. Más aún si tenemos presente que no pueden tramitarse conjuntamente una Acción en vías diferentes.']"
00397-1996-HC,https://tc.gob.pe/jurisprudencia/1996/00397-1996-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Infundada,"['Que, la acción de hábeas corpus tiene por objeto cautelar la libertad individual, derecho que en ningún momento ha sido vulnerado por las autoridades policiales, quienes tienen por función a tenor de lo dispuesto por el artículo 166° de la Constitución, garantizar, mantener y restablecer el orden interno, protegiendo a las personas y a la comunidad, función que en el caso de autos se han limitado a cumplir, no pudiendo afirmarse que se trate de acciones sistemáticas para amenazar o violar el derecho fundamental de los actores a la libertad individual y al libre tránsito, más aún, cuando los demandante fundamentan su acción, en que son sus vehículos los que sufren una restricción al circular, por determinadas arterias de la ciudad de Lima, por carecer de la calcomanía que acredite que han ganado la licitación correspondiente para prestar dicho servicio público; además, no está acreditado en autos, que los conductores de dicha empresa hayan sido detenidos arbitrariamente en alguna delegación policial.']"
00025-1995-HC,https://tc.gob.pe/jurisprudencia/1996/00025-1995-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Improcedente,"['Que del estudio y análisis de la presente Acción, se desprende que el beneficiario había cumplido con los requisitos establecidos en los artículos cincuenta y tres y cincuenta y cuatro del Código de Ejecución Penal; si bien es cierto que el expediente de Libertad Condicional fue derivado al Décimo Quinto Juzgado Penal de Lima por mandato de la Presidencia de la Corte Superior de Justicia.', 'Que no ha quedado acreditado, plenamente que al solicitarse la Libertad Condicional a favor del sentenciado Marco Gamarra Béjar, se haya indicado que éste fue instruido por el Vigésimo Sexto Juzgado en lo Penal de Lima y que era el único proceso abierto que tenía, ya que no corre el expediente para la Libertad Condicional.', 'Estos hechos han inducido a error, no punible, al magistrado accionado. [...]', 'Que además el Magistrado accionado ha sido inducido a error por los informes que le hace el Instituto Nacional Penitenciario, tal como consta de fojas seis, siete y ocho del cuaderno de nulidad, informes que a la vez son elaborados a base de datos equivocados, como se desprende de la copia del oficio de fojas ocho.']"
00398-1996-HC,https://tc.gob.pe/jurisprudencia/1996/00398-1996-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Infundada,"['Que, la actora interpuso la presente acción de garantía, por considerar que los actos de la autoridad policial, tendientes al esclarecimiento de la denuncia interpuesta en su contra por doña Dora Vargas, por delito de Estafa el seis de febrero de mil novecientos noventicinco, es atentatoria de su derecho a la libertad individual, resultando de autos que ella solamente habría sido citada para rendir su manifestación, máxime si de la declaración de fecha nueve de febrero de mil novecientos noventicinco, del Comandante PNP Francisco Valderrama Espinoza, obrante a fojas quince, se establece que a la fecha de la interposición de la acción aún no se habría elaborado el correspondiente Atestado Policial porque la denunciada no se apersonó para hacer los descargos correspondientes.', 'Que, las autoridades policiales, tienen por función principal, a tenor de lo dispuesto por el artículo 166° de la Constitución, la de garantizar, mantener y restablecer el orden interno, protegiendo a las personas y a la comunidad, función que en el caso de autos se han limitado a cumplir.']"
00170-1996-AA,https://tc.gob.pe/jurisprudencia/1996/00170-1996-AA.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Amparo,,Improcedente,"['Que, en efecto, la concordancia establecida entre los artículos 6°, inciso 2), de la Ley N° 23506, y 10° de la Ley N° 25398, impide que sean enervados los alcances y efectos de las resoluciones expedidas, con las garantías del caso, en un procedimiento regular, como resulta ser el proceso civil de división y partición seguido entre los coherederos de la sucesión testamentaria causada por don Víctor Paredes Torres, uno de los cuales es el demandante, quien tuvo la oportunidad de ejercitar en aquel proceso todos los recursos procesales específicamente destinados a proteger mejor su derecho de sujeto procesal activo, así como sus legítimos intereses.']"
