numero_expediente,url_archivo_TC,url_archivo_original,tipo_expediente,motivos_demanda,sentido_resolucion,fundamentos
00301-1997-AA,https://tc.gob.pe/jurisprudencia/1998/00301-1997-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Infundada,"['1. Que el demandante pretende que se declare inaplicable la Resolución Presidencial N.° 01622-96-RCH-CTAR/PRE que lo declara excedente argumentando que el proceso de evaluación al que fue sometido se ha violado trámites de observancia obligatoria y que el mismo se ha llevado a cabo fuera de los plazos señalados por ley de autos fluye con la copia de la Resolución Ministerial N.° 021-96-PRES que corre a fojas ciento sesentiséis que los Consejos Transitorios de Administración Regional estaban autorizados a evaluar al personal respecto al segundo semestre de mil novecientos noventicinco hasta el treintiuno de mayo de mil novecientos noventiséis, para el caso de autos el proceso de evaluación cuestionado se lleva a cabo en febrero de mil novecientos noventiséis y concluye en marzo de mil novecientos noventiséis, es decir, no se ha excedido de los plazos establecidos.', '2. Que el actor no ha acreditado la vulneración de los derechos que invoca como es al trabajo, a una remuneración equitativa y al derecho a la carrera administrativa, ya que su excedencia es producto de una evaluación a la que el demandado estaba facultado por ley a realizarla, y a la que el demandante se sometió voluntariamente, ya que no impugnó el proceso de evaluación, sino hasta después que fue desaprobado.']"
00047-1992-AA,https://tc.gob.pe/jurisprudencia/1998/00047-1992-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['1. Que el inciso 2) del artículo 6° de la Ley N.° 23506, Ley de Hábeas Corpus y Amparo, establece que no proceden las acciones de garantía contra las resoluciones emanadas de un procedimiento regular. Y, en el caso de autos, la accionante no ha acreditado que los jueces demandados hayan intervenido en procedimientos que estén fuera de su competencia o hayan emitido resoluciones que lesionen sus derechos constitucionales.', '2. Que si los jueces demandados han intervenido en procesos civiles o penales en los que ha existido vicios procesales, como señala la demandante, es en dichos procesos en los que debió ejercitarse los recursos de impugnación que ha previsto la ley.']"
00563-1996-AA,https://tc.gob.pe/jurisprudencia/1998/00563-1996-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Infundada,"['2. Que, la pretensión de la demandante es que se deje sin efecto la Resolución de Alcaldía N.° 023-A-96-MDP, por la cual la cesan por causal de excedencia en la plaza de auxiliar, toda vez que no alcanzó el puntaje mínimo que establecía las Bases del Programa de Evaluación de los Servidores de la Municipalidad Distrital de Pativilca aprobada por Resolución de Alcaldía N.° 004-A-96, de fecha dieciséis de enero de mil novecientos noventa seis.', '3. Que, de autos se advierte que el cese del demandado se produjo por no haber alcanzado el puntaje mínimo del proceso de evaluación semestral y que de todo lo actuado no aparece demostrado la vulneración de los derechos constitucionales alegados en la demanda por parte de la demandante, en virtud que la causal de excedencia no está contemplada en el Decreto Legislativo N.° 276 Ley de Bases de la Carrera Administrativa y del Sector Público y su Reglamento, esta se agrega en forma transitoria y extraordinaria como una forma más para permitir la modernización del aparato público.']"
00729-1997-AA,https://tc.gob.pe/jurisprudencia/1998/00729-1997-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Infundada,"['1. Que los actores, pretenden que se deje sin efecto el acuerdo de la Comisión Permanente Administrativa de la Universidad Nacional de Trujillo, de fecha tres de abril de mil novecientos noventa y seis, por vulnerar sus derechos constitucionales de la promoción del trabajo y del debido proceso; sin embargo de autos fluye que los demandados han actuado en uso de las facultades que le confiere la Ley Universitaria, el Estatuto de la Universidad y los Reglamentos correspondientes, no hay violación al debido proceso invocado.', '2. Que no se ha vulnerado el derecho de los actores de la promoción del trabajo, en razón a que el acuerdo impugnado no establece impedimento alguno a la promoción del trabajo, sino que en virtud a las irregularidades del proceso del Concurso de Méritos, dicha comisión anula el mismo y ordena se realice un nuevo proceso, es decir, no se les niega el acceso a dichas plazas ni mucho menos se les impide participen en el concurso.']"
00238-1995-AA,https://tc.gob.pe/jurisprudencia/1998/00238-1995-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['[…]. Que, como bien lo señala la Sala Mixta de la Corte Superior de Justicia de Huancavelica, el accionante incurrió en la causal de improcedencia establecida en el Artículo 27° de la acotada Ley N.° 23506 de Hábeas Corpus y Amparo, pues no consta en autos el agotamiento de la vía previa. Por tal razón, se considera, que siendo manifiestamente, improcedente la acción, debió ser rechazada in límine en primera instancia, dicha facultad se la concede el Artículo 14° de la Ley 25398.']"
00795-1996-AA,https://tc.gob.pe/jurisprudencia/1998/00795-1996-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['1. Que, el objeto de las acciones de garantía es reponer las cosas al estado anterior a la violación o amenaza de violación de un derecho constitucional, de la incoada se desprende que el actor pretende que se le declare un derecho como es el derecho pensionario bajo el régimen del Decreto Ley 20530, es decir no que se reponga al estado anterior a la violación o amenaza de violación de un derecho ya declarado o reconocido, consecuentemente, tal pretensión se encuentra fuera de los alcances de las acciones de garantía.', '2. Que se deja a salvo el derecho del actor de hacer valer su pretensión en la vía correspondiente.']"
00093-1997-AC,https://tc.gob.pe/jurisprudencia/1998/00093-1997-AC.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Cumplimiento,,Fundada,"['4. Que, mediante la Resolución Directoral N.° 000240 de fecha 10 de mayo de 1993, la Unidad de Servicios Educativos de Pisco cesa al actor del servicio activo como docente, con retroactividad al 29 de octubre de 1991; contra esta resolución el actor interpuso recurso de reconsideración, el mismo que fue resuelto por la emplazada por Resolución Directoral N.° 000493 de fecha 20 de agosto de 1993, declarándolo improcedente; la Sub Región Paracas del Consejo Transitorio de Administración Regional de la Región ""Los Libertadores-Wari"", emite la resolución cuyo cumplimiento es objeto del petitorio, declarando fundada la apelación, en segunda y última instancia; con lo que se agotó la vía administrativa.', '5. Que, pese a haber quedado consentida la referida resolución -cuyo cumplimiento es incondicional y obligatorio- y habérsele cursado la correspondiente carta notarial de requerimiento, la demandada se muestra renuente a su ejecución; pretende enervar su cumplimiento alegando falta de competencia por parte de la Sub Región Paracas y un trámite de ""consulta"" no previsto por la ley; sin embargo, la emplazada no ha acreditado durante la secuela del proceso que se haya dejado sin efecto la referida resolución; en consecuencia, teniendo plena vigencia la resolución cuyo cumplimiento se solicita, la acción resulta fundada.']"
00111-1992-AA,https://tc.gob.pe/jurisprudencia/1998/00111-1992-AA%2000354-1993-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['[…]. Que, en todo caso, si el demandante consideraba que dichas actas por sí mismas probaban la transgresión de sus derechos, y más aún, sí había recibido el Oficio N.° 016-88-SG-SMP del cuatro de febrero de mil novecientos ochenta y ocho, debió previamente, antes de ejercitar el amparo, acudir al Consejo de Asuntos Contenciosos, conforme al artículo 95° de la Ley Universitaria N.° 23733, y que era en este caso, la vía administrativa establecida por ley.', '[…]. Que, por otra parte, y ubicándose en el Expediente N.° 354-93-AA/TC, debe señalarse, que si bien, la resolución de la Sala Constitucional y Social de la Corte Suprema de Justicia de la República, expedida con fecha nueve de junio de mil novecientos noventa y dos puso término a la vía estrictamente judicial, dentro del Expediente N.° 111-92-AA/TC, no, constituía cosa juzgada, a tenor de lo dispuesto por el artículo 8° de la Ley N.° 23506, también es cierto, que dicho proceso aún no había culminado en la vía especial, al encontrarse pendiente un Recurso de Casación, por ante el Tribunal de Garantías Constitucionales.', '[…]. Que, en consecuencia, si dicho proceso de amparo aún no había llegado a su término, es inviable que mediante un nuevo amparo, en este caso paralelo, se pretenda someter a conocimiento de la judicatura y eventualmente de la misma vía especial, los mismos hechos materia del primer proceso.']"
00249-1996-AA,https://tc.gob.pe/jurisprudencia/1998/00249-1996-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Fundada,"['[…]. Que, conforme lo dispone el artículo 1° del Decreto Ley N.° 26093 ""Los titulares de los distintos Ministerios y de las Instituciones Públicas Descentralizadas, deberán cumplir con efectuar semestralmente programas de evaluación de personal de acuerdo a las normas que para tal efecto se establezcan"", autorizándose a los titulares de dichas entidades ""a dictar las normas necesarias para la correcta aplicación del presente dispositivo, mediante Resolución"" estableciéndose además, en su artículo 2° que ""El personal que de acuerdo a lo dispuesto en el artículo anterior no califique podrá ser cesado por causal de excedencia"". [...]', '[…]. Que, el Apartado VII de la citada Directiva N.° 01/92 estableció en el punto ""g"" sobre Lineamiento Generales que ""El resultado de la evaluación es de carácter CONFIDENCIAL y sólo tendrán acceso a ella… los responsables de la calificación, los encargados de administrarla y en lo individual cada trabajador"", dispositivo concordante con el Apartado IX-I, sobre derechos del evaluado, cuyo tenor establece el de ""Ser comunicado, sobre el resultado de su evaluación, respecto al calificativo obtenido..."".', '[…]. Que, por otra parte, y conforme al artículo 31° del Decreto Supremo N.° 073-93-EF que aprobó el Estatuto de la Superintendencia Nacional de Aduanas, ""El personal… se sujeta sin excepción al Reglamento Interno de Trabajo […]"", dispositivo éste último, que, al expedirse mediante Resolución de Superintendencia N.° 0495 del diecinueve de mayo de mil novecientos noventa y dos, estableció en su artículo 90° que ""[...] los trabajadores evaluados tienen el derecho de ser informados acerca de su evaluación por sus calificadores, a hacer constar por escrito sus observaciones, si las tuvieran y firmar el formato de evaluación respectivo"". [...]', '[…]. Que, por lo mismo, si como ha quedado acreditado en los autos del presente proceso, el demandante no fue informado de los resultados de la evaluación a la que se le sometió, por tanto, coincidir u objetar sus alcances, no cabe la menor duda que la Resolución de Superintendencia de Aduanas N.° 000018 del diez de enero de mil novecientos noventa y cinco, ha transgredido su derecho al debido proceso, y particularmente su derecho a la defensa, por lo que es deber de este Colegiado reparar los efectos inconstitucionales que en su momento y conforme se ha visto, provocó.']"
00033-1997-AA,https://tc.gob.pe/jurisprudencia/1998/00033-1997-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['2. Que, del estudio de autos se evidencia, que contra la Resolución administrativa cuestionada y cuya certificación municipal corre en autos de fojas veintiuno a veintiséis, el justiciable ha tenido expedito el derecho de interponer el recurso impugnativo correspondiente de reconsideración o de apelación y de esta forma agotar la vía administrativa; se evidencia que el actor no ha cumplido con agotar la vía previa, que asimismo no se ha acreditado en autos, que la autoridad Municipal demandada haya dispuesto su ejecución antes de que quede consentida la resolución cuestionada, por lo que no es suficiente la certificación que obra a fojas cincuenta, ya que los hechos que allí se indican, se refieren a terceras personas ajenas a la presente litis.', '3. Que, el artículo 27° de la Ley 23506, establece de modo expreso que sólo procede la acción de amparo, cuando se hayan agotado las vías previas.']"
00410-1997-AA,https://tc.gob.pe/jurisprudencia/1998/00410-1997-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Infundada,"['5. Que, la Empresa Municipal de Agua Potable y Alcantarillado de Lambayeque (EMAPAL), en cumplimiento de las tantas veces citadas normas legales, programó y ejecutó la evaluación de su personal, correspondiente al segundo semestre del año mil novecientos noventa y seis, llevado a cabo durante el mes de octubre de dicho año, conforme se estableció en el artículo quinto de su Reglamento de Evaluación de Personal, recaudado a la demanda, habiéndose dispuesto el cese del actor, al no haber alcanzado éste el puntaje mínimo aprobatorio requerido.', '6. Que, de los actuados se aprecia que el proceso de evaluación llevado a cabo por la demandada, se realizó respetando el debido proceso y el derecho de defensa, lo cual se acredita con el hecho que los trabajadores tuvieron pleno y cabal conocimiento del Reglamento de Evaluación, cuya aprobación fue publicada por la empresa, y principalmente por su asistencia y sometimiento voluntario al examen de evaluación, así como el que el actor haya ejercitado su derecho a impugnar la resolución que lo cesa, habiendo sido desestimado por la instancia correspondiente el recurso impugnativo interpuesto.', '7. Que, no se ha acreditado en autos que haya existido irregularidad alguna que vicie el referido proceso de evaluación, que generó el cese del actor; por lo que no habiéndose vulnerado sus derechos constitucionales invocados, resulta infundada la presente acción de garantía.']"
00465-1997-AC,https://tc.gob.pe/jurisprudencia/1998/00465-1997-AC.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Cumplimiento,,Improcedente,"['1. Que, de conformidad con lo establecido en el inciso 6) del artículo 200 de la Constitución Política del Estado, la acción de cumplimiento es un proceso constitucional cuyo objeto es preservar la eficacia de las normas con rango, valor y fuerza de Ley, así como la de los actos administrativos emanados de la Administración Pública que funcionarios o autoridades se muestren renuentes a acatar.', '2. Que, en el caso de autos, tratándose de materia tributaria, la actora no ha cumplido con agotar la vía previa prevista en el artículo 5° de la Ley 26301; por lo que la pretensión debe declararse improcedente.']"
00621-1996-AA,https://tc.gob.pe/jurisprudencia/1998/00621-1996-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['[…]. Que, conforme fluye de autos, el tiempo de servicios prestados por el actor para acceder al beneficio de la bonificación de tres remuneraciones por treinta años de servicios al Estado como profesor, se cumplió cuando ya estaba vigente el Decreto Supremo N.° 051-91-PCM, cuyos artículo 8° y 9° otorgan en materia de bonificaciones y otros beneficios un tratamiento diferente al que se establecía en la Ley del Profesorado N.° 24024 y su modificatoria, la Ley N.° 25212, asimismo el artículo 10° del Decreto Supremo en mención modifica expresamente el artículo 48° de la Ley del Profesorado, en cuanto determina o conceptualiza que es una remuneración total permanente.', '[…]. Que, el Decreto Supremo N.° 051-91-PCM, conforme se señala en su parte considerativa, fue expedido al amparo de lo dispuesto por el artículo 211° inciso 20° de la Constitución de 1979, teniendo dicha norma carácter urgente y extraordinario, y que analizada por el Colegiado regula exclusivamente sobre materia económica y financiera y como tal su capacidad modificatoria, sobre la Ley del Profesorado era plenamente válida.']"
00472-1997-AA,https://tc.gob.pe/jurisprudencia/1998/00472-1997-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Infundada,"['2. Que, la pretensión de las demandantes es que se deje sin efecto la Resolución de Alcaldía N.° 228-96-MDLL-A, de fecha treinta de setiembre de mil novecientos noventa y seis, que las cesa por causal de excedencia. […]', '4. Que, en los Artículo 2° y 3°, del Decreto Ley mencionado, se dispone que el personal sometido a evaluación que no calificara, podía ser cesado por excedencia; entonces el Reglamento Interno de Evaluación de Bases para la Evaluación del Personal de la Municipalidad Distrital de Las Lomas-Piura se da en aplicación de ese dispositivo legal, por lo tanto dicho Reglamento no es una amenaza.', '5. Que, del estudio de autos se puede apreciar que las accionantes cuestionan la resolución emitida por el Alcalde del Concejo Distrital de Las Lomas- Piura; que a fojas setenta y seis y setenta y siete, corre el informe final de evaluación semestral, de fecha trece de setiembre de mil novecientos noventa y seis, en la cual se puede observar que de los veintidós servidores públicos evaluados solamente cuatro obtienen nota aprobatoria, conforme al Reglamento Interno de Evaluación de Bases aprobado con fecha dos de julio de mil novecientos noventa y seis.', '6. Que, las demandantes no han acreditado en forma alguna, ya sea mediante instrumental u otro medio, las supuestas irregularidades que alegan haberse producido durante el proceso de evaluación a la que fueron sometidas.']"
00554-1996-AA,https://tc.gob.pe/jurisprudencia/1998/00554-1996-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['1. Que, la presente acción de amparo se interpone contra la resolución expedida por la Primera Sala Laboral de la Corte Superior de Justicia de Lima, con fecha nueve de diciembre de mil novecientos noventa y tres, que revocando la apelada, declaró infundada su demanda de reposición en el trabajo que siguiera contra la empresa Plasto S.A.', '2. Que, conforme lo establece el inciso 2° del artículo 6° de la Ley N.° 23506, en concordancia con el inciso 2° del artículo 200° de la actual Constitución Política del Estado, las acciones de garantía no proceden contra resoluciones judiciales emanadas de un proceso regular.', '3. Que, a tenor de lo dispuesto en el artículo 10° de la Ley N.° 25398, las supuestas anomalías o irregularidades que puedan ocurrir dentro de un proceso regular, deben ventilarse y resolverse dentro del mismo, a través del ejercicio de los medios impugnatorios que establecen las normas procesales específicas.']"
00689-1996-AA,https://tc.gob.pe/jurisprudencia/1998/00689-1996-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['1. Que, el objeto de la demanda es que se deje de violar y amenazar el derecho de posesión y propiedad de la actora, respecto del inmueble ubicado en la primera cuadra de la Av. Leoncio Prado del Distrito de Chilca-Huancayo.', '2. Que, de autos aparece que las partes tienen diversos procesos judiciales que se están ventilando tanto en juzgados civiles como agrarios, los mismos que versan sobre la propiedad y posesión del citado inmueble, por lo que resulta que la actora está utilizando la vía de amparo para obtener, en supra-instancia, soluciones que deben ser resultado de un trámite judicial ordinario.', '3. Que, en todo caso, si la actora considera que están perturbando su posesión pacífica, debió recurrir a la vía judicial ordinaria, ya que la presente vía tiene carácter sumarísimo y como tal carece de instancia probatoria a efectos de dilucidar lo controvertido como el presente caso.']"
00919-1997-AA,https://tc.gob.pe/jurisprudencia/1998/00919-1997-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['6. Que, en consecuencia, se advierte que la autoridad municipal, no ha invalidado de modo concreto, los incrementos y demás índices de remuneraciones, sino que establece reparos a la forma en la que fueron determinados, adoptando medidas de supervisión y control.', '7. Que, entrando al análisis de las Resoluciones que han motivado la interposición de la presente acción, se tiene que las mismas contienen reparos de forma y fondo en cuanto a los actos a que ellas se refieren, a la vez que adoptan medidas de carácter transitorio de control y supervisión, con lo cual no se anulan los actos de referencia, sino que en todo caso los somete a un mecanismo revisor; que tales medidas, se entienden compatibles con el artículo 103° de la Ley Orgánica de Municipalidades que establece la forma y regula los parámetros del presupuesto municipal, siendo que los artículos 104° y 106°, igualmente regulan el tratamiento de los aumentos de remuneraciones y la obligatoriedad de registrar los asientos contables del presupuesto, de acuerdo a las normas generales de contabilidad pública; que así mismo, el artículo 108° de la acotada Ley, taxativamente establece que la administración y uso de los fondos municipales, están regidos por las normas del sistema de control.', '8. Que, los hechos materia de la Acción de Amparo son controvertibles y para su esclarecimiento se requiere la actuación de pruebas, no siendo la vía de la Acción de Amparo la pertinente.']"
00945-1997-AA,https://tc.gob.pe/jurisprudencia/1998/00945-1997-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Infundada,"['1. Que, conforme al petitorio de la demanda, los actores pretenden se declare inaplicable el Decreto de Alcaldía N.° 001-96-MDR y la Resolución de Alcaldía N.° 2207-96-MDR, que aprueban el reglamento de Evaluación del Personal de la Municipalidad del Rímac y dispone la realización de dicho proceso, nombrándose la Comisión encargada del mismo, respectivamente.', '2. Que, el artículo 1° del Decreto Ley 26093, dispone que los titulares de los Ministerios y de las Instituciones Públicas Descentralizadas deberán cumplir con efectuar semestralmente programas de evaluación de personal de acuerdo a las normas que para el efecto se establezcan, autorizándose a los referidos titulares a dictar las normas necesarias para su correcta aplicación; siendo que la Octava Disposición Transitoria y Final de la Ley N.° 26553, que aprueba la Ley de Presupuesto del Sector Público para el año 1996, incluyó a los Gobiernos locales dentro de los alcances del referido Decreto Ley.', '3. Que, al amparo de las mencionadas normas legales, la demandada expidió el Decreto de Alcaldía y la Resolución de Alcaldía antes citados, ambos publicados en el Diario Oficial El Peruano con fecha 08 de diciembre de 1996, los mismos que no vulneran derecho constitucional alguno de los demandantes; por lo que resulta infundada la presente acción de garantía.']"
00983-1997-AC,https://tc.gob.pe/jurisprudencia/1998/00983-1997-AC.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Cumplimiento,,Improcedente,"['1. Que, el objeto de la acción de cumplimiento es preservar la eficacia de las normas con rango, valor y fuerza de ley, así como de los actos administrativos emanados de la administración pública que funcionarios o autoridades se muestren renuentes en acatar.', '2. Que, siendo el objeto de la acción de cumplimiento el que se ejecute el Pacto Colectivo suscrito entre las partes el año 1987, y existiendo controversia en torno a los derechos que reclama la accionante, cuya dilucidación no corresponde que se ventile en este procedimiento, por cuanto no existe estación probatoria; la acción incoada debe declararse improcedente.']"
00929-1997-AA,https://tc.gob.pe/jurisprudencia/1998/00929-1997-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['1. Que, del petitorio de la demanda, se desprende que el demandante solicita que se declare inaplicable la Resolución de Alcaldía N.° 6438-96-RAM, de fecha veinticuatro de agosto de mil novecientos noventa y seis, que declara infundado el pedido presentado por el demandante y dispone que se encuentra afecta la entidad demandante al pago del tributo de la licencia de funcionamiento por el local ubicado en la avenida Paseo de la República N.° 6099 Miraflores, a partir del primer trimestre de mil novecientos noventa y cinco. Asimismo, el cobro de los adeudos por concepto de la licencia de funcionamiento, y los arbitrios de limpieza pública, parques y jardines, y serenazgo del primer y segundo trimestre de mil novecientos noventa y seis.', '2. Que, el artículo 27° de la Ley 23506 establece que sólo procede la Acción de Amparo cuando se hayan agotado las vías previas salvo las circunstancias de excepción contempladas en el artículo 28°, de la misma. […]', '4. Que, en el caso de autos, no se aprecia que el actor haya interpuesto los recursos impugnatorios correspondientes; por consiguiente no se da la circunstancia contemplada en el segundo fundamento.']"
00072-1995-AA,https://tc.gob.pe/jurisprudencia/1998/00072-1995-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['1. Que, la pretensión de los demandantes es que se declare la validez de las Actas de Trato Directo, de fechas veintiuno de enero y veintiuno de agosto de mil novecientos noventa y dos, y once de enero de mil novecientos noventa y tres, suscritas con la entidad municipal demandada y, que a través de ellas venían percibiendo una serie de beneficios remunerativos derivados de estos pactos colectivos. [...]', '3. Que, la acción ha sido interpuesta vencido el plazo señalado en el artículo 37° de la Ley N.° 23506, estando a que su ejercicio ha caducado, ya que el transcurso del tiempo no hace caducar el derecho constitucional, sino la posibilidad de interponerla, pues si los demandantes desean utilizar esta acción, debe de ser diligente, el transcurso del tiempo hace que todos los recursos legales pierdan su oportunidad y eficacia por esa razón el amparo no podría quedar librado al arbitrio particular para su interposición.']"
00827-1997-AC,https://tc.gob.pe/jurisprudencia/1998/00827-1997-AC.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Cumplimiento,,Infundada,"['2. Que, de autos se advierte que la demandante se acoge a las disposiciones del Decreto Legislativo N.° 705, del cinco de noviembre de mil novecientos noventa y uno, de promoción a las micro y pequeñas empresas e interponer la acción de amparo a fin que la Municipalidad demandada le otorgue Licencia Provisional, por considerar que ha cumplido con todos los requisitos. Sin embargo, debe tenerse en cuenta que la Ley 25409 del tres de marzo de mil novecientos noventa y tres, agregó el artículo 11 de dicho Decreto Legislativo el siguiente párrafo ""Sólo se considerará otorgada la Licencia Municipal de Funcionamiento Provisional, cuando la actividad que se pretenda desarrollar en el correspondiente local, no contravenga la normatividad sobre zonificación y compatibilidad de uso"".', '3. Que, a fojas ciento cinco de autos corre copia de la Resolución de Alcaldía 000242, de fecha once de mayo de mil novecientos noventicinco, por la que se declara la nulidad del certificado de compatibilidad de uso N.° 000072, expedido por la Dirección General de Desarrollo Urbano el veinte de enero de mil novecientos noventicinco, resolución que fue confirmada por Dictamen N.° 042-95 MPC-CP que corre a fojas ciento ochentiocho y doscientos treinta y siete.']"
00834-1997-AA,https://tc.gob.pe/jurisprudencia/1998/00834-1997-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['[…]. Que, no obra en autos documento que pruebe el agotamiento de la vía previa por parte del Sindicato demandante; quien por tal omisión incurre en la causal de improcedencia establecida por el artículo 27 de la Ley 23506 de Hábeas Corpus y Amparo.', '[…]. Que, la Directiva N.° 001-96-CE-MPDS aprobada por la Resolución de Alcaldía N.° 0881 de fecha dieciocho de noviembre de mil novecientos noventa y seis (folio 35 y 36) que es materia de la presente acción de Amparo, es un reglamento del Decreto Ley 26093; por consiguiente, si el Sindicato demandante lo consideró inconstitucional, en vez de incoar la Acción de Amparo, debió sustentar su pretensión en el numeral 5) del Artículo 200 de la Carta Magna vigente y en la Ley 24968, para interponer Acción Popular contra la cuestionada Directiva, que según consideran los demandantes, infracciona la Constitución Política del Estado.']"
00011-1996-AA,https://tc.gob.pe/jurisprudencia/1998/00011-1996-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['1. Que, el objeto de la demanda es que la emplazada cumpla con lo dispuesto en la Resolución Rectoral N.° 636-91-UH, de fecha treinta de diciembre de mil novecientos noventiuno, que establece el cambio de nivel remunerativo en su condición de servidores profesionales.', '2. Que, de la secuela del proceso se establece con la copia de la Resolución Rectoral N.° 669-94-UH, de fecha treinta de diciembre de mil novecientos noventicuatro, que corre en autos a fojas setenticuatro -que no fue materia de ninguna impugnación- que la citada resolución cuyo cumplimiento invocan los demandantes, fue expedida con condición suspensiva, en tanto establecía que se dé cumplimiento cuando el Tesoro Público asigne los recursos necesarios, lo que nunca se materializó. Por otro lado, habiendo quedado sin efecto legal alguno la mencionada resolución, carece de objeto pronunciarse sobre el fondo de la controversia.']"
00548-1997-AC,https://tc.gob.pe/jurisprudencia/1998/00548-1997-AC.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Cumplimiento,,Fundada,"['[…]. Que, conforme se aprecia del petitorio contenido en la demanda interpuesta, se orienta éste a obligar al emplazado, en su calidad de Jefe del Registro Público de Minería a cumplir con el procedimiento establecido en los artículos 230° y 231° del Decreto Legislativo N.° 109 o Nueva Ley General de Minería, concordante con la Disposición Transitoria Décima del Decreto Supremo N.° 014-92-EM o Texto Único Ordenado de la Ley General de Minería, y se otorgue, por consiguiente, el Título de Concesión Minera respecto de los denuncios mineros Santa Julia N.° 1, Santa Julia N.° 3, Santa Julia N.° 4 y Santa Julia N.° 5, con partidas N.° 14201, N.° 14203, 14204 y 14205, respectivamente, e inscritas en su oportunidad por ante la Ex Jefatura Regional de Minería de la ciudad de Huaraz.', '[…]. Que, en consecuencia y a efectos de delimitar la legitimidad o no de la pretensión demandada, es preciso empezar por señalar, que, conforme a la Décima Disposición Transitoria del Decreto Supremo N.° 014-92-EM ""Los derechos mineros en trámite continuarán rigiéndose por las normas de procedimiento ordinario previstas en el Decreto Legislativo N.° 109 y sus disposiciones reglamentarias, prevalecientes a la fecha"".', '[…]. Que, los artículos 230° y 231° del Decreto Legislativo N.° 109, del doce de junio de mil novecientos ochenta y uno, regulan el procedimiento para que los titulares de Denuncios Mineros ya reconocidos, obtengan la correspondiente resolución de otorgamiento del título de Concesión, situación en la que precisamente se encontraba la Compañía demandante al momento de expedirse el citado Decreto Supremo N.° 014-92-EM, esto es, hacia el cuatro de junio de mil novecientos noventa y dos.', '[…]. Que, por consiguiente, tratándose en el presente caso de Denuncios obtenidos el siete de febrero de mil novecientos ochenta y seis, que contaban con amparo provisional, y cuyo trámite para otorgamiento de concesión se encontraba pendiente, su tratamiento jurídico al amparo de un nuevo régimen, en este caso el correspondiente al Decreto Supremo N.° 014-92-EM, sólo podía ser razonable en tanto se reconociera su regulación por la norma que originalmente los estableció, es decir, por el Decreto Legislativo N.° 109, idea que por otra parte resulta plenamente coherente a la luz del principio de irretroactividad de las normas jurídicas.', '[…]. Que, lo afirmado permite considerar que si el Decreto Legislativo N.° 109 y el Decreto Supremo N.° 014-92-EM no condicionaban expresamente a la demandante a cancelar el derecho de vigencia correspondiente a los años 1993 y 1994, por no ser afectos a tal obligación, conforme se ha visto, no se ha debido incluir a la demandante, Compañía Minera Santa Julia S.A., ni en la Resolución Directoral N.° 353-94-EM/DGM que aprobó el listado de los derechos mineros que incumplieron con el referido pago por derecho de vigencia, ni en la Resolución Directoral N.° 433-94-EM/DGM, que aprobó las exclusiones correspondientes así como la relación de denuncios, concesiones y petitorios cuyos titulares no acreditaron el pago oportuno del derecho de vigencia, ni, por último, en la Resolución Jefatural N.° 041-95-RPM, que declaró caducos los derechos de la demandante.']"
