numero_expediente,url_archivo_TC,url_archivo_original,tipo_expediente,motivos_demanda,sentido_resolucion,fundamentos
00059-1995-AA,https://tc.gob.pe/jurisprudencia/1996/00059-1995-AA.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Amparo,,Fundada,"['Que, de los actuados ha quedado acreditado que la pensión de jubilación otorgada al actor por resolución diecinueve mil quinientos cincuenta y nueve-noventa y dos-PJ-DZP-SGP-GDA-IPSS, fue rebajada en su monto en virtud de la Directiva cero veintidós-DE-IPSS-noventa y dos, vulnerando este hecho el derecho constitucional a la seguridad social que el Estado reconoce a todas las personas y que no puede ser modificada o alterada por una simple directiva de 1992 aplicada retroactivamente al momento del cese de funciones del accionante en 1991; que, la entidad agresora al haber dispuesto la disminución efectiva del monto de la pensión del actor, sin posibilidad de que éste pueda recurrir a la instancia administrativa pertinente a fin de enervar dicha medida, ocasionó la definitoriedad de la agresión haciendo inexigible el agotamiento de las vías previas, de conformidad con el artículo veintiocho, inciso primero, de la Ley de Hábeas Corpus y Amparo; que, las pruebas aportadas por el actor como son las boletas de pago de setiembre de mil novecientos noventa y dos y de marzo de mil novecientos noventa tres demuestran que la agresión a sus derechos fue de ejecución continuada, por tanto, de conformidad con el artículo veintiséis de la Ley veinticinco mil trescientos noventa y ocho, el plazo de caducidad de la Acción no había vencido al momento de interponer la presente Acción; por estas consideraciones este Tribunal.']"
00056-1995-AA,https://tc.gob.pe/jurisprudencia/1997/00056-1995-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Infundada,"['Que, en el presente caso, es de precisar que la consecuencia jurídica esencial de la nulidad, en el ordenamiento jurídico peruano, es que convierte al acto respectivo en ineficaz desde el inicio. Esto significa que ninguna de las partes puede pretender cosa alguna de la otra basándose en el acto inválido, por lo tanto, este acto nulo no produce consecuencias jurídicas que lo puedan convalidar, quedando así insubsistente la relación laboral invocada y sin fundamento el derecho a la estabilidad laboral reclamado.', 'Que, habiendo sido declarada improcedente la Acción por la instancia ordinaria por considerar que la vía de la Acción de Amparo no es la idónea, y que debió recurrirse al procedimiento contencioso administrativo para dilucidar los hechos demandado, este Tribunal considera, por el contrario, que el proceso constitucional previsto por la Ley veintitrés mil quinientos seis, es el adecuado para ventilar una controversia de esta naturaleza.']"
00135-1995-AA,https://tc.gob.pe/jurisprudencia/1997/00135-1995-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Improcedente,"['Que, las irregularidades presuntamente cometidas en un proceso, por sí no lo convierte en irregular, más aún si estas irregularidades, al amparo de lo dispuesto en el artículo 10° de la Ley 25398, pueden haber sido corregidas y subsanadas dentro del mismo proceso, utilizando los recursos y medios que las normas pertinentes establecen.', 'Que, al amparo del inciso 2° del artículo 6° de la Ley N° 23506, concordante con el artículo 10° de la Ley N° 25398, no se puede enervar la validez y los efectos de resoluciones judiciales dictadas por el Organo Jurisdiccional competente, y emanadas de un procedimiento regular, dentro del cual el accionante debió hacer valer los recursos legales que las normas procesales establecen.']"
00190-1995-AA,https://tc.gob.pe/jurisprudencia/1997/00190-1995-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Improcedente,"['Que, del petitorio de la demanda se desprende que el objeto de ésta es que se declare la nulidad de la elección del Rector de la Universidad Privada de Tacna, Segundo Vargas Tarrillo, tras haberse efectuado ésta al amparo del Estatuto de la Universidad, que, se alega, en algunas de sus disposiciones, transgrede la Ley 23733, Ley Universitaria. Que, siendo ello así, la pretensión de la entidad actora debe desestimarse, ya que: a) la Acción de Amparo, que es un proceso constitucional destinado a proteger los derechos constitucionales no susceptibles de tutela mediante el Hábeas Corpus o el Hábeas Data, no es la vía procesal idónea donde la entidad actora pueda impugnar, en forma abstracta, la preservación del principio de jerarquía de nuestro sistema de fuentes, que se prevé en el artículo 51° de la Constitución, y que la entidad actora estima como acto lesivo; b) de conformidad con el artículo 2° de la Ley 23506, la Acción de Amparo procede en los casos en que se violen o amenacen los derechos constitucionales por acción o por omisión de actos de cumplimiento obligatorio, que en el caso de autos no acontece, pues a la entidad actora, en tanto persona jurídica, no le es extensivo el reconocimiento del derecho de acceder por elección a los órganos de gobierno de la Universidad Privada de Tacna, entre ellos al de Rector, que sólo se reconoce a las personas naturales.']"
00156-1995-HC,https://tc.gob.pe/jurisprudencia/1997/00156-1995-HC.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Habeas Corpus,,Improcedente,"['Que este Tribunal en aplicación del artículo cincuenta y seis de su Ley Orgánica ha recibido el informe número cero setenta y dos-noventa y seis-INPEDRS/ORP, en el que se da cuenta de que el actor se encuentra en libertad desde el veintiuno de noviembre de mil novecientos noventa y cinco, al habérsele otorgado el beneficio de libertad incondicional.']"
00251-1995-HC,https://tc.gob.pe/jurisprudencia/1997/00251-1995-HC.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Habeas Corpus,,Improcedente,"['2. Que no obstante ser esta Acción especialísima y de trámite inmediato, no puede interferir ni menoscabar el ejercicio de la jurisdicción ordinaria, de alli que en armonía con los literales a) y b) del artículo dieciséis de la Ley veinticinco mil trescientos noventa y ocho, la Acción de Hábeas Corpus deviene improcedente en los casos en que, como el de autos, el sujeto activo de la relación procesal se haya sometido a juicio por los hechos supuestamente delictivos que originan la presente Acción, proceso de mayor amplitud en el cual el ejercicio de sus derechos a la legítima defensa y a la instancia plural se encuentran expeditos, con el control y la garantía procesal de las partes involucradas, con sujeción a ley y ante Juez competente.', '3. Que de las instumentales de fojas diez a treinta y uno consta que en reiteradas veces la accionante ha sido declarada contumaz, habiéndosele ordenado su captura debido a sus inconcurrencias al juicio oral, tratándo de dilatar también el proceso mediante escritos de recusación, ocasionando que se declaren nulos los debates orales, y se autorice el allanamiento para lograr su comparecencia, antes de que la Tercera Sala Penal varíe el mandato de comparecencia por el de detención.', '4. Que el análisis que pretende la accionante de las instrumentales que son materia de incriminación, comporta la Acción valorativa del juez competente dentro del entorno integral del expediente a su cargo, mas no aisladamente en esta Acción de garantía de trámite inmediato y fulminante.']"
00191-1995-HC,https://tc.gob.pe/jurisprudencia/1997/00191-1995-HC.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Habeas Corpus,,Improcedente,"['3. En todo caso, si hubiesen defectos de orden procesal, ellos se impugnan en el mismo proceso, mas no tratando de ejercer presión mediante esta Acción de Hábeas Corpus, para que una instancia del órgano jurisdiccional se pronuncie en tal o cual sentido, ni para que se le obligue a revisar ambos cuadernos de semi\xadlibertad en forma prematura, esto es, interfiriendo la decisión de la Sala Penal de la Corte Suprema.', '4. Tratándose de un proceso absolutamente regular es de aplicación el inciso segundo del artículo 6º de la Ley Nº 23506.']"
00194-1995-AA,https://tc.gob.pe/jurisprudencia/1997/00194-1995-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Fundada,"['1. Considerando: Que, conforme consta de las instrumentales obrantes de fojas cuatro a catorce de autos, los actos practicados por la administración amenazaban con violar los derechos de la actora; que, de lo expuesto en la segunda parte del petitorio de la demanda, se advierte que, desde enero de mil novecientos noventa y tres, está privada de su derecho de pensión, circunstancia atentatoria a la vida y salud de la recurrente y su familia, por el carácter de alimentario de las pensiones; que, estando en trámite la presente demanda, la administración resuelve declarar la nulidad de la resolución directoral que la incorporó al régimen del Decreto Ley Nº 20530, cuando ya se habían superado, con exceso, los seis meses contemplados en el artículo 110º del Decreto Supremo Nº 02\xad94\xadJUS.']"
00077-1995-AA,https://tc.gob.pe/jurisprudencia/1997/00077-1995-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Improcedente,"['2. Para el caso no son las acciones de garantía el remedio jurisdiccional, ya que éstas están destinadas a cautelar las garantías constitucionales de la persona, en tal sentido, no se puede pretender mediante la presente Acción desconocer la validez y efectos legales de una resolución judicial, como es la ejecutoria suprema cuestionada por la actora; consecuentemente, al derivar la presente Acción de la secuela de un proceso regular resulta de aplicación el inciso 2) del artículo 6º de la Ley Nº 23506, que a la letra dice: «no procede las acciones de garantía; contra resolución judicial emanada de un proceso regular», y, el segundo párrafo del artículo 10º de la Ley Nº 25398 que a la letra dice: «... no podrá, bajo ningún motivo, detenerse mediante una Acción de garantía, la ejecución de una sentencia contra la parte vencida en un proceso regular».']"
00178-1995-AA,https://tc.gob.pe/jurisprudencia/1997/00178-1995-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Infundada,"['3. Que al abrirse un proceso administrativo sumario al demandante, tal como consta a fojas siete, se determinó que William Tello Nole era el responsable de este hecho. Y por versión del propio accionante, de fojas tres y cuatro, el dinero se encontraba en su casa por seguridad.', '4. Que el demandante ha cometido una falta de carácter disciplinario prevista en el artículo 28º, inciso f) del Decreto Legislativo Nº 276, el cual determina que puede ser sancionado, según su gravedad o destituido, previo proceso administrativo.']"
00233-1995-AA,https://tc.gob.pe/jurisprudencia/1997/00233-1995-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Improcedente,"['1. Que en el caso de autos, la entidad demandante al interponer su demanda, en su petitorio en forma expresa solicita reponer las cosas al estado anterior al once de mayo de mil novecientos noventa y cuatro, fecha en que se traba embargo preventivo en forma de intervención en el Albergue Turístico de Machupichu, sin embargo, la demanda, que corre a fojas cincuenta y siguientes, se presentó ante el Juzgado, con fecha trece de febrero de mil novecientos noventa y cinco y admitida el diecisiete de febrero del mismo año, esto es, ocho meses después; Que estando al tiempo transcurrido, de la fecha en que se produjo la violación del derecho de propiedad afectado a la presentación de la presente demanda se ha operado la caducidad.']"
00119-1995-AA,https://tc.gob.pe/jurisprudencia/1997/00119-1995-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Fundada,"['3. Que por consiguiente, al haberse conformado por los demandados Humberto Vásquez Meza y Oscar Llapapasca Páucar, una Comisión Electoral paralela, luego de haber sido denunciados ante la Primera Fiscalía Provincial Mixta de Coronel Portillo, por haberse tomado atribuciones que no les correspondía y usurpado funciones, es evidente que están atentando contra los derechos constitucionales de libre elección y participación ciudadana reconocidos en el inciso 17) del artículo 2º de la Constitución Política del Estado.', '4. Que por otra parte, ha quedado acreditado que el interesado Víctor Manuel Chávez Vásquez tenía plena legitimidad para participar en las elecciones de los órganos de Gobierno de la Universidad Nacional de Ucayali, por cuanto al momento de su postulación reunía los requisitos para ser elegido, de conformidad con el artículo 34º de la Ley Universitaria Nº 23733, no encontrándose tampoco impedido de ser Rector según se corrobora con las instrumentales de fojas ciento treinta y seis, ciento treinta y siete, ciento cuarenta y dos, ciento cuarenta y tres, ciento cuarenta y cuatro, ciento cincuenta y ciento cincuenta y uno.', '5. Que en consecuencia, cuando los demandados intentan limitar o prohibir el ejercicio de los derechos correspondientes al mencionado Rector y obtenidos de acuerdo a ley, no sólo vulneran los derechos de libre elección y participación ciudadana anteriormente referidos, sino que también contravienen lo previsto en la última parte del artículo 31º de la Norma Fundamental, convirtiendo en nulos y punibles los actos que realizan.']"
00152-1995-AA,https://tc.gob.pe/jurisprudencia/1997/00152-1995-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Infundada,"['Considerando: Que, la actora no ha demostrado en autos, que haya ingresado al sector público previo concurso establecido conforme a ley. Que, el artículo 28º del Decreto Supremo 005-90-PCM que reglamenta el Decreto Legislativo Nº 276 -Ley de Bases de la Carrera Administrativa- establece que el ingreso a la Administración Pública se efectúa obligatoriamente mediante concurso, siendo nulo todo acto administrativo que contraviene la disposición.']"
00160-1995-AA,https://tc.gob.pe/jurisprudencia/1997/00160-1995-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Infundada,"['2. Habiendo cobrado el actor un monto por concepto de impuestos, dicha suma no le pertenece al actor, pues como consecuencia de tal cobranza, el demandante adquirió la condición de agente de percepción del tributo, consecuentemente, responsable de entregarlo a la autoridad correspondiente, tal como lo señala el artículo 10º del Código Tributario. No obstante la Municipalidad demandada, nunca debió inducir a error al demandante sellando los boletos con un valor donde se incluía impuestos y haciéndolo comprometer -vía documento que obra a fojas 43- a pagar y/o recaudar un tributo de un espectáculo que estaba exonerado.', '3. Que, la entidad demandada ha procedido ha cobrar al demandante -agente de percepción del tributo- en pleno ejercicio de sus atribuciones, en tal sentido, no existe vulneración de alguno de los derechos constitucionales del actor, consecuentemente, carece de sustento la demanda.']"
00036-1995-AA,https://tc.gob.pe/jurisprudencia/1997/00036-1995-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Improcedente,"['[...] Que, en el caso de autos, tal condición, de ser titular del derecho de propiedad sobre el inmueble respecto del cual se ha practicado la demolición considerada como lesiva al derecho constitucional, no aparece determinada de manera cierta e inequívoca, ya que se ha generado la discusión sobre la propia validez del título conforme al cual el actor alega haber adquirido dicho inmueble, al mismo tiempo que la entidad accionada ha acreditado en autos la inscripción en los registros públicos de Chincha del cambio de uso, de uno rústico a urbano, que se habría realizado, entre otros predios, del que el actor alega ostentar en propiedad, donde se precisa en calidad de pasaje del terreno donde se generó la demolición, según se está a los documentos obrantes a fojas cuarenta y cuarenta y uno. Que, asimismo, según es de apreciarse de autos, la escritura pública de compraventa, conforme a la cual el actor habría obtenido en propiedad el inmueble donde se practicó la demolición, es de fecha posterior al certificado literal especificado en el fundamento jurídico anterior, ya que tiene por fecha de realización del acto jurídico el dieciséis de enero de mil novecientos noventa, mientras que el certificado literal de cambio de uso, de rústico a urbano, es de fecha treinta de marzo de mil novecientos ochenta y uno. Que, todos estos hechos, llevan a este Colegiado a estimar que, dada la naturaleza sumarísima del proceso de Amparo, donde se encuentra vedado, la dilucidación de situaciones controvertibles donde la determinación de la violación de un derecho constitucional, suponga, necesariamente, el tránsito de una mínima estación probatoria, impide que este Tribunal Constitucional, en forma objetiva y responsable, pueda pronunciarse sobre extremos de la litis, según se está a lo dispuesto por el artículo 13º de la Ley Nº 25398º. Que, en ese sentido, el objeto del Amparo, que es el de reponer las cosas al estado anterior a la violación o amenaza de violación de un derecho constitucional, sólo puede alcanzar su finalidad allí donde el acto lesivo se exprese en forma clara, y la determinación de la titularidad del derecho constitucional del quejoso, aparezca inequívocamente determinada.']"
00111-1995-AA,https://tc.gob.pe/jurisprudencia/1997/00111-1995-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Improcedente,"['1. De autos se aprecia que la demandante pretende mediante la presente Acción establecer la procedencia de su reincorporación al Régimen Previsional del D.L. Nº 20530, consecuentemente, se establece con meridiana claridad que no es la vía procedimental de las acciones de garantía la adecuada para dilucidar un aspecto litigioso como el de autos; máxime, si el mismo está dirigido a discernir sobre los alcances de un derecho, es decir, no sobre la vulneración cierta y de eminente realización de un derecho constitucional.', '2. Para mayor abundamiento, fluye de autos que existe un proceso contencioso-administrativo en giro, interpuesto por la entidad demandada, que tiene como propósito establecer la procedencia de la reincorporación de la actora conjuntamente con otro grupo de trabajadores al Régimen Previsional del D.L. 20530, es decir, también es improcedente la presente Acción en razón de que no se puede acudir paralelamente a la vía del Amparo.']"
00082-1995-AA,https://tc.gob.pe/jurisprudencia/1997/00082-1995-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Improcedente,"['[…] Que por consiguiente, el hecho de que el demandante de la presente causa, haya sido explícitamente beneficiado por la Ley Nº 26479 por estar comprendido dentro de los alcances del artículo 2º y complementariamente por los artículos 4º y 6º ha convertido su reclamo en improcedente al haber operado la sustracción de materia de conformidad con el inciso 1) del artículo 6º de la Ley Nº 23506, motivo por el que este Colegiado ya no necesita pronunciarse sobre el fondo de la causa.']"
00035-1995-AA,https://tc.gob.pe/jurisprudencia/1997/00035-1995-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Improcedente,"['Que, conforme fluye del petitorio de la demanda, el objeto de ésta es que la entidad demandada suspenda los actos de demolición que se vendrían realizando contra el inmueble de propiedad del actor, y se restablezcan, al estado anterior de la violación, sus derechos constitucionales. Que, en ese sentido, entiende este Colegiado que, para poder entrar a dilucidar si la realización de un acto de la entidad demandada, como es la demolición que ha sido practicada, pueda o no ser caracterizada de lesiva a un derecho constitucional, como es el de propiedad, es exigible que, previamente, el actor acredite de manera cierta e inequívoca la condición de ser titular del derecho que se estima conculcado o amenazado de violarse. Que, en el caso de autos, tal condición, de ser titular del derecho de propiedad sobre el inmueble respecto del cual se ha practicado la demolición considerada como lesiva al derecho constitucional, no aparece determinada de manera cierta e inequívoca, ya que se ha generado la discusión sobre la propia validez del título conforme al cual el actor alega haber adquirido dicho inmueble, al mismo tiempo que la entidad accionada ha acreditado en autos la inscripción en los registros públicos de Chincha del cambio de uso, de uno rústico a urbano, que se habría realizado, entre otros predios, del que el actor alega ostentar en propiedad, donde se precisa en calidad de pasaje del terreno donde se generó la demolición, según se está a los documentos obrantes a fojas treinta y siete y treinta y ocho. Que, asimismo, según es de apreciarse de autos, la escritura pública de compra venta, conforme a la cual el actor habría obtenido en propiedad el inmueble donde se practicó la demolición, es de fecha posterior al certificado literal especificado en el fundamento jurídico anterior, ya que tiene por fecha de realización del acto jurídico el veintisiete de noviembre de mil novecientos ochenta y siete, mientras que el certificado literal de cambio de uso, de rústico a urbano, es de fecha treinta de marzo de mil novecientos ochenta y uno. Que, todos estos hechos, llevan a este Colegiado a estimar que, dada la naturaleza sumarísima del proceso de Amparo, donde se encuentra vedado la dilucidación de situaciones controvertibles donde la determinación de la violación de un derecho constitucional, suponga, necesariamente, el tránsito de una mínima estación probatoria, impide que este Tribunal Constitucional, en forma objetiva y responsable, pueda pronunciarse sobre extremos de la litis, según se está a lo dispuesto por el artículo 13° de la Ley N° 25398. Que, en ese sentido, el objeto del Amparo, que es el de reponer las cosas al estado anterior a la violación o amenaza de violación de un derecho constitucional, sólo puede alcanzar su finalidad allí donde el acto lesivo se exprese en forma clara, y la determinación de la titularidad del derecho constitucional del quejoso, aparezca inequívocamente determinada.']"
00085-1995-AA,https://tc.gob.pe/jurisprudencia/1997/00085-1995-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Fundada,"['Que, la decisión de la demandada de no reincorporar al actor al Régimen de Pensiones normado por el Decreto Ley N° 20530, se concretó cuando el actor cesó en su trabajo en ENTEL PERU; en enero de 1992, habida cuenta que desde dicho momento, y en forma continua, no se le reconoció el pago de su pensión conforme norma pensionaria acotada; por lo que es de aplicación el artículo 26°, segundo párrafo, de la Ley N° 25398 que señala que si los actos que constituyen la afectación son continuados, el plazo de caducidad se computa desde la última fecha en que se realizó la agresión, en consecuencia, la interposición de esta Acción de Amparo resultaba procedente, que, de otro lado, del análisis de los autos se comprueba fehacientemente que resultaba procedente la reincorporación del demandante al Régimen de Pensiones previsto por el Decreto Ley N° 20530, al amparo de la Ley N° 25273, por cuanto el actor cumplía con los requisitos taxativamente establecidos por dicha ley, esto es, que entró a prestar servicios al Sector Público bajo el régimen de la Ley N° 11377, antes del 12 de julio de 1962, se hallaba comprendido en la Ley de Goces de 1850, estaba laborando sin solución de continuidad en una empresa del Estado, y venía aportando sus cuotas al fondo de pensiones a cargo del Estado, situación que no ha sido desvirtuada por la demandada, que, si bien la demandada niega el derecho de reincorporación solicitado por el actor, en base a la interpretación de diversas normas legales citadas en la contestación de la demanda, y relacionadas a los alcances de la Ley N° 25273, este Colegiado considera que las argumentaciones legales de la emplazada no enervan el derecho de reincorporación adquirido por el actor al amparo de la acotada Ley N° 25273, por cuanto aceptar dicho predicamento significaría desconocer derechos y principios laborales de jerarquía constitucional contenidos en los artículos 42° y 57° de la Constitución de 1979, y en el artículo 26°, incisos 2) y 3) de la vigente Constitución, que hacen referencia al carácter irrenunciable de los derechos reconocidos a los trabajadores por la Constitución y la ley, así como la interpretación más favorable al trabajador sobre el sentido de las normas en materia laboral, por estos fundamentos, el Tribunal Constitucional, en ejercicio de la atribuciones conferidas por la Constitución Política del Estado y su Ley Orgánica.']"
00219-1995-AA,https://tc.gob.pe/jurisprudencia/1997/00219-1995-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Improcedente,"['Que, el inciso 2) del Artículo 6° de la Ley N° 23506, señala que no proceden las acciones de garantía, contra resoluciones judiciales emanadas de un procedimiento regular; precepto que es concordante con el del artículo 10° de la Ley N° 25398, que dispone que las anomalías que pudieran cometerse dentro de un procedimiento regular, deberá resolverse y ventilarse dentro del mismo, mediante el ejercicio de los recursos que las normas procesales establecen.', 'Que, la resolución de la Segunda Sala Laboral de la Corte Superior de Lima, impugnada en la presente acción, fue expedida en un procedimiento regular en el que las partes tuvieron acceso a todos los recursos que la Ley prevé para un debido proceso ante los órganos jurisdiccionales.']"
00161-1995-AA,https://tc.gob.pe/jurisprudencia/1997/00161-1995-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Improcedente,"['Que, dicho Reglamento, hoy denominado Ley de Normas Generales de Procedimientos Administrativos merced a la Ley N° 26111, tiene un Texto Unico Ordenado aprobado por el Decreto Supremo N° 02-94-JUS, cuyo artículo 100° establece, que la vía administrativa queda agotada con la resolución expedida en segunda instancia, vale decir, resolviendo el recurso de apelación.', 'Que, la demandante solamente interpuso recurso de reconsideración que fue declarado improcedente mediante la acotada Resolución de Alcaldía N° 190-AMDT-92; por consiguiente, no agotó la vía previa según lo establece el artículo 27° de la Ley N° 23506.']"
00198-1995-AA,https://tc.gob.pe/jurisprudencia/1997/00198-1995-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Improcedente,"['2. Versando la acción sobre un aspecto litigioso, en el cual se trata de discernir sobre la validez de una junta general, así como sobre la condición o naturaleza legal de la misma, si la exclusión o separación de los accionistas fue realizada conforme al estatuto y a la Ley General de Sociedades y sobre otros aspectos concomitantes que emergen de los medios de prueba aportados en autos; ellos deben ventilarse a través de un proceso común, máxime, si el artículo 143 in límine de la Ley General de Sociedades regula específicamente el procedimiento de impugnaciones a los acuerdos de las Juntas Generales de Accionistas, por ello, no es la vía de amparo de naturaleza excepcional y breve, en la que no hay estación de prueba ni debate sobre los medios probatorios, la idónea para conocer sobre la presente acción.']"
00038-1995-AA,https://tc.gob.pe/jurisprudencia/1997/00038-1995-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Improcedente,"['Que, según lo establece el artículo 14°, inciso b) de la citada Ley N° 20530, no son acumulables los servicios prestados al Sector Público bajo el régimen laboral de la actividad pública, con los prestados al mismo Sector bajo el régimen laboral de la actividad privada.', 'Que, de conformidad con el segundo parágrafo del artículo 59° de la Carta Magna de 1979, vigente en ese entonces, y el artículo 2° del Decreto Legislativo N° 276, Ley de Bases de la Carrera Administrativa, los trabajadores que prestan servicios en las empresas del Estado, como es el caso del demandante, no están comprendidos en la carrera administrativa, por tanto es improcedente su incorporación o reincorporación al régimen pensionario de la Ley N° 20530.']"
00030-1995-AA,https://tc.gob.pe/jurisprudencia/1997/00030-1995-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Fundada,"['Que, conforme se desprende del petitorio de la demanda, el objeto de ésta no se encuentra destinada a evaluar la validez constitucional de los Decretos Leyes N° 25446 y 25454, sino los actos concretos de aplicación que, en base a tales dispositivos legales, se aplicaron contra el actor, y que consiste en el cese a partir del veinticuatro de abril de mil novecientos noventa y dos del cargo de Juez del Distrito Judicial de Lima. Que, siendo así y con el objeto de que este Colegiado pueda entrar a dilucidar las cuestiones de fondo que el recurso extraordinario entraña, de manera previa se encuentra obligado a evaluar si el artículo 2° del Decreto Ley N° 25454, que dispone la no procedencia de la Acción de Amparo dirigida a impugnar directa o indirectamente los efectos de la aplicación entre otros, del Decreto Ley N° 25446, era compatible con la Constitución de mil novecientos setenta y nueve, en vigencia al momento de interponerse la demanda según se está a lo dispuesto por el artículo 1° de la Ley Constitucional de fecha seis de enero de mil novecientos noventa y tres. Que, en ese sentido, como ya se ha expresado en la sentencia recaída en el Expediente N° 007-96-I/TC, cuya ratio decidendi formulada en los fundamentos jurídicos N° 6 y 7 constituyen jurisprudencia de obligatorio cumplimiento, según se está a lo dispuesto por la Primera Disposición General de la Ley N° 26435, Orgánica del Tribunal Constitucional, este Colegiado estima que a través de una norma con rango de ley, no se puede impedir a los justiciables el que se impugnen los efectos de aplicación de una norma jurídica, pues ello supondría que el principio de jerarquía de nuestro sistema de fuentes, previsto en los artículos 87° y 236° de la Carta derogada, que se repite en los artículos 51° y segundo párrafo del 138° de la que se encuentra actualmente vigente, simple y sencillamente se desvanezca, además de vulnerar el derecho constitucional a ser oído en un proceso judicial; por lo que, estando a la naturaleza del proceso constitucional de Amparo, y en lo dispuesto por los artículos 3° de la Ley 23506 y 5° de la Ley 25398, dicho artículo 2° del Decreto Ley N° 25454, debe de inaplicarse para el caso de autos. Que, en tal orden de consideraciones, y ya entrando al fondo del asunto, la pretensión del actor debe de estimarse, ya que: a) según es de apreciarse del artículo 3° del Decreto Ley N° 25446, el Gobierno de Emergencia y Reconstrucción Nacional cesó en el cargo de Juez del Distrito Judicial de Lima al actor, en franco desconocimiento del artículo 187° de la Constitución de mil novecientos setenta y nueve que al igual que el artículo 103° de la Carta en actual vigencia, prohíbe que se expidan leyes especiales por razón de la diferencia de personas, como en el caso de autos acontece, b) de conformidad con el artículo 242° de aquella Constitución, una garantía a la cual el Estado se encontraba obligado a respetar a los magistrados integrantes del Poder Judicial, consistía en garantizar su permanencia e inamobilidad en el cargo, mientras observen conducta e idoneidad propias de su función, que en el caso de autos no se ha respetado, ya que el Decreto Ley N° 25446 sin perjuicio de lo anteriormente señalado no expresó las razones que llevaban al Gobierno de Emergencia y Reconstrucción Nacional a cesar en el cargo de Juez del Distrito Judicial de Lima, al actor.']"
00239-1995-AA,https://tc.gob.pe/jurisprudencia/1997/00239-1995-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Infundada,"['Que, dicha aseveración queda desvirtuada con los documentos fedatados que obran en el expediente a fojas treintitrés a treinticinco, en los que se establece primero, que en las fechas en que aparentemente el profesor Mercedes Alcides Malca Vivas no asistió a su centro de trabajo, éste se encontraba haciendo uso de licencia con goce de haber, correspondiendo dichas inasistencias a su reemplazante, el profesor Freddy Cubas Acosta; y en segundo lugar, que se procedió a la devolución de la suma descontada indebidamente al mencionado profesor Malca, por haber quedado justificadas las faltas descontadas, razón ésta por la que se expidió la resolución impugnada. [...]', 'Que, en su escrito de fojas ciento veintiocho y siguientes, el demandante comunica que los fundamentos de la resolución impugnada no se ajustan a la realidad, porque en ella se dan por ciertos, hechos y fechas que ocurrieron en momentos diferentes a los señalados en la misma, los que deben ser materia de mejor probanza en la vía correspondiente.']"
