"numero_expediente","url_archivo_TC","url_archivo_original","tipo_expediente","motivos_demanda","sentido_resolucion","fundamentos"
"00513-1999-AA","https://tc.gob.pe/jurisprudencia/2000/00513-1999-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Infundada","['3. Que, en consecuencia, la demandante tiene la calidad de profesora de aula nombrada en el Centro Educativo E.E. N.° 36384-Sachapite-SPE-Huancavelica, según la Resolución Directoral N.° 00131, modificada en su primer numeral por la Resolución Directoral N.° 00363, situación que acredita que no se han violado los derechos al trabajo y a la estabilidad laboral que invoca la demandante.', '4. Que, si bien es cierto mediante la Resolución Directoral N.° 00687, obrante a fojas treinta y siete, desde el uno de abril de mil novecientos noventa y ocho hasta el treinta y uno de diciembre del mismo año, se encargó que la demandante se desempeñe como profesora por horas en el Centro Educativo de Varones La Victoria de Ayacucho; se debe tener presente que dicha encargatura se efectuó con retención del cargo, vale decir, que la demandante mantiene el cargo en el que fue nombrada y al que se ha hecho referencia en el fundamento precedente.']"
"00462-1999-AA","https://tc.gob.pe/jurisprudencia/2000/00462-1999-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Fundada/ Improcedente","['6. Que, de la revisión de autos y especialmente de la Resolución Suprema N.° 018-97-EF, de fojas ciento treinta y tres a ciento treinta y seis, su fecha diecisiete de febrero de mil novecientos noventa y siete, se aprueba la Política Remunerativa del Instituto Peruano de Seguridad Social en cuyo anexo se detalla que las remuneraciones máximas únicamente serán para los trabajadores con quienes el Instituto Peruano de Seguridad Social mantiene vínculo laboral, acreditándose, por ende, la violación de los derechos pensionarios de los demandantes que están reguladas bajo el régimen del Decreto Ley N.° 20530, concluyéndose, por tanto, que los demandantes perciben una pensión inferior a la que percibe un trabajador activo de su mismo nivel.', '7. Que, en cuanto a la bonificación por productividad establecida en la Resolución Suprema N.° 019-97EF, ésta no es aplicable a los demandantes, por cuanto en el tercer punto de la acotada resolución se señala que tal bonificación tiene una naturaleza extraordinaria, variable en el tiempo, condicionada a la evaluación del trabajador y se otorga exclusivamente en función de la concurrencia y la prestación efectiva de labores, la dedicación en el trabajo, la productividad y la estructura de niveles; asimismo, se expresa que no tiene carácter pensionable para el régimen del Decreto Ley N.° 20530; en consecuencia, tales bonificaciones no pueden ser consideradas como montos nivelables para la pensión de los demandantes, toda vez que su goce en una proporción determinada es algo que no corresponde por igual a todos los trabajadores del mismo nivel de la Entidad demandada, sino en función a determinados criterios que varían según la responsabilidad y eficiencia de cada trabajador en actividad, como son la asistencia, la eficiencia y su permanencia.', '8. Que, se debe tener en consideración que con fecha quince de enero de mil novecientos noventa y nueve, mediante Decreto de Urgencia N.° 067-98, se aprueba la valoración y alcances del saldo de la reserva del Sistema Nacional de Pensiones que en su artículo 5° prescribe la transferencia de la administración y el pago de la planilla de los pensionistas sujetos al régimen del Decreto Ley N.° 20530 a la Oficina de Normalización Previsional; asimismo, mediante Convenio ESSALUD-ONP-D.L. 20530, su fecha dieciséis de julio de mil novecientos noventa y nueve, en el punto 1) de la cláusula cuarta de dicho convenio, se dispuso que en lo sucesivo, la Oficina de Normalización Previsional realizará la calificación de las solicitudes de reconocimiento de derecho de pensión referidos al Decreto Ley N.° 20530, así como las solicitudes que impliquen modificación de pensión y aquéllas que se refieren a la ejecución de sentencias judiciales, quedando encargada dicha institución de determinar el derecho correspondiente; por lo que a la fecha, el pago de las pensiones corresponde a la Oficina de Normalización Previsional.']"
"00528-1998-AA","https://tc.gob.pe/jurisprudencia/2000/00528-1998-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Infundada","['3. Que la decisión de cesar al demandante por causal de excedencia se debe a que el mismo no alcanzó el puntaje necesario para su aprobación, motivo por el cual el demandando, en ejercicio regular de sus funciones y en aplicación del dispositivo legal señalado en el fundamento precedente, expidió la Resolución de cese del demandante.', '4. Que, en tal sentido, no se encuentra acreditado en autos que en el proceso de evaluación de personal se hubiere violado de derecho constitucional alguno.']"
"00564-1999-AA","https://tc.gob.pe/jurisprudencia/2000/00564-1999-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Improcedente","['5. Que, entonces, la demandante ha iniciado la presente acción de garantía sin haber agotado la vía previa, tal como lo dispone el artículo 27° de la Ley N.° 23506, no encontrándose ésta en ninguna de las causas de excepción previstas en el artículo 28° del mismo cuerpo normativo.']"
"00625-1999-AC","https://tc.gob.pe/jurisprudencia/2000/00625-1999-AC.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Cumplimiento","","Infundada","['3. Que, teniéndose en cuenta que la cuestión controvertida requiere para su dilucidación de la actuación de pruebas por las partes, lo que no es posible en los procesos constitucionales como el presente, por carecer de estación probatoria, la presente acción no es la vía idónea; máxime que la incorporación a la carrera administrativa se da previa comprobación de los requisitos exigidos por el Decreto Legislativo N.° 276, Ley de Bases de la Carrera Administrativa, y su Reglamento aprobado por Decreto Supremo N.° 05-90-PCM.']"
"00544-1999-AA","https://tc.gob.pe/jurisprudencia/2000/00544-1999-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Improcedente","['3. Que la controversia que se pretende ventilar a través de la presente Acción de Garantía, se deriva de una relación contractual en la que existe polémica respecto a la paralización de la obra y la ejecución de las cartas fianzas, situación que se debe dilucidar en la vía judicial correspondiente en la que se permitan actuar medios probatorios.']"
"00643-1999-AA","https://tc.gob.pe/jurisprudencia/2000/00643-1999-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Improcedente","['2. Que, si bien contra las ordenanzas municipales no cabe la interposición de recursos impugnativos por constituir actos de gobierno de las municipalidades, sí cabe interponerlos contra las disposiciones administrativas, de acuerdo a lo establecido por el artículo 122° de la Ley N.° 23853 Orgánica de Municipalidades. La demandante no ha acreditado en autos haber agotado la vía administrativa respecto a los actos administrativos que dispusieron las sanciones de multa y de clausura; en consecuencia, ésta no ha cumplido con agotar la vía previa, requisito exigido por el artículo 27° de la Ley N.° 23506 de Hábeas Corpus y Amparo.']"
"00520-1999-AA","https://tc.gob.pe/jurisprudencia/2000/00520-1999-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Improcedente","['3. Que, con el dicho de la demandante de fojas dieciocho se acredita que ésta no ha interpuesto recurso administrativo alguno contra las órdenes de pago materia de su pretensión, notificadas el día quince de enero de mil novecientos noventa y nueve, y, por lo tanto, la demandante inicia la presente acción de garantía sin haber agotado la vía respectiva, contraviniendo lo dispuesto en el artículo 96° de la Ley Orgánica de Municipalidades y artículo 27° de la Ley N.° 23506.', '4. Que la demandante no se encuentra en ninguno de los supuestos de excepción establecidos en el artículo 28° de la mencionada Ley, aun en el supuesto caso de haber sido notificada con la resolución de ejecución coactiva, hecho que no se evidencia en autos, porque de conformidad con lo dispuesto por el artículo 117° del Decreto Legislativo N.° 816, Código Tributario, la notificación de la referida resolución no supone la cobranza de la deuda, al existir un plazo de siete días hábiles para su cancelación. Este plazo, hubiera permitido a la empresa demandante acogerse a lo previsto en el artículo 119°, inciso d) del mencionado Código, suspendiéndose el proceso de cobranza coactiva.']"
"00572-1997-AA","https://tc.gob.pe/jurisprudencia/2000/00572-1997-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Improcedente","['3. Que, sin embargo, de los documentos obrantes de fojas ciento dieciocho a ciento veintiséis del cuaderno del Tribunal Constitucional, aparece que en la intersección de la Calle Las Prensas y la Av. Alfredo Mendiola (Km 17.5) de la Panamericana Norte no funciona ningún campo ferial de venta ambulatoria, encontrándose el área completamente libre, apreciándose de los mismos que los comerciantes ambulantes se han integrado al comercio formal que se viene desarrollando en el mercado Trébol de Caquetá por lo que la amenaza de violación de los derechos constitucionales invocados, se ha convertido en irreparable, siendo de aplicación el inciso 1) del artículo 60 de la Ley N.° 23506.']"
"00590-1999-HC","https://tc.gob.pe/jurisprudencia/2000/00590-1999-HC.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Habeas Corpus","","Infundada","['2. Que, de la declaración explicativa de los emplazados y de los elementos de análisis que obran en autos se aprecia que la conducta arbitraria que los actores atribuyen a los funcionarios policiales carece de veracidad y fuerza probatoria que demuestre la existencia de una inminente amenaza a la libertad individual de los actores, antes bien, las instrumentales que obran de fojas ocho a trece, veintiséis a veintisiete, y treinta y uno a cuarenta del expediente, acreditan fehacientemente que entre las partes existen conflictos diversos de índole familiar y judicial, cuya dilucidación deberá efectuarse en la vía ordinaria pertinente.', '3. Que, no habiéndose verificado la certeza e inminencia de la amenaza de violación de los derechos constitucionales invocados, que son los requisitos que prevé el artículo 4° de la Ley N.° 25398, la presente acción de garantía debe ser desestimada.']"
"00607-1999-HC","https://tc.gob.pe/jurisprudencia/2000/00607-1999-HC.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Habeas Corpus","","Infundada","['2. Que, del análisis de autos se aprecia que las alegaciones formuladas por el promotor de la acción de garantía, quien cuestiona el juzgamiento del beneficiario por la justicia militar, carecen de elementos de convicción tanto fácticos como jurídicos que acrediten la vulneración de los derechos constitucionales que se invocan en la demanda.', '3. Que, debe señalarse, a mayor abundamiento, que el propio beneficiario de la acción de garantía, como consta a fojas dos del Cuaderno del Tribunal Constitucional, expone que no ha autorizado la interposición de esta acción de garantía constitucional, indicando que no considera que se le hayan violado sus derechos constitucionales a la libertad individual y de defensa en los procesos judiciales ante la jurisdicción militar']"
"00578-1999-HC","https://tc.gob.pe/jurisprudencia/2000/00578-1999-HC.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Habeas Corpus","","Improcedente","['2. Que las objeciones procesales que fundamentan la presente acción y que pretenden enervar una decisión jurisdiccional dictada por órgano judicial competente dentro de un proceso penal en estado en estado de ejecución de sentencia no es materia que deba ser examinada y eventualmente corregida mediante este proceso constitucional; en todo caso, las supuestas anomalías alegadas deben resolverse mediante el ejercicio de los recursos que las normas procesales específicas establecen.', '3. Que, siendo así resulta de aplicación el artículo 10° de la Ley N.° 25398, y el artículo 6°, inciso 2) de la Ley N.° 23506.']"
"00741-1999-AA","https://tc.gob.pe/jurisprudencia/2000/00741-1999-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Improcedente","['3. Que, determinar si efectivamente la demandante fue suplantada o no en el Proceso de Admisión 1996 convocado por la Universidad demandada requiere de la actuación de medios probatorios que debe realizarse en la vía judicial correspondiente.']"
"00697-1999-AA","https://tc.gob.pe/jurisprudencia/2000/00697-1999-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Improcedente","['3. Que los hechos y argumentos en el sentido de que el demandante era servidor que cumplía labores de carácter permanente y que se encontraba dentro de los alcances de la Ley N.° 24041 son controvertibles, por lo que para su dilucidación se requiere la actuación de pruebas por las partes, lo que no es posible en los procesos constitucionales por carecer de estación probatoria.']"
"00664-1998-AA","https://tc.gob.pe/jurisprudencia/2000/00664-1998-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Infundada / Fundada","['4. Que no se encuentra acreditado en autos que previamente a la imposición de la sanción impuesta al demandante mediante la Resolución cuestionada a través de este proceso, se haya instaurado contra él un proceso administrativo disciplinario, situación que vulnera los derechos constitucionales a la defensa y al debido proceso, consagrados en el artículo 2° inciso 23) y 139° inciso 3) de la Constitución Política del Estado.', '5. Que, por último, cabe puntualizar que habiéndose acreditado la vulneración de los derechos constitucionales antes señalados, aunque no así la intención dolosa de parte del demandado, no resulta aplicable lo dispuesto en el artículo 11° de la Ley N.° 23506.']"
"00711-1999-AA","https://tc.gob.pe/jurisprudencia/2000/00711-1999-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Improcedente","['4. Que los demandantes doña María Esperanza Jimenes Cárdenas, doña Elena Gladys Rojas Zevallos, doña Julia Luisa Pajuelo Aquino, doña Elena Yolanda Salcedo Suca, don Jorge Alberto Cabrera Guerrero, doña Martha Pilar Camacho Alva, doña María Ramírez Anchante de Valdivia y don Wilfredo Velarde Cornejo no interpusieron medio impugnativo alguno contra la Resolución Directoral N.° 00205-98-DEL, motivo por el cual, al haberla dejado consentida, no cumplieron con agotar la vía previa.', '5. Que, a la fecha de interposición de la presente demanda, esto es, el veinticinco de marzo de mil novecientos noventa y ocho, aún no había transcurrido el plazo señalado en el Decreto Supremo N.° 02-94-JUS para que la Administración Pública resuelva los recursos impugnativos señalados en los fundamentos precedentes, motivo por el cual resulta aplicable lo dispuesto en el artículo 27° de la Ley N.° 23506, Ley de Hábeas Corpus y Amparo.']"
"00799-1999-AA","https://tc.gob.pe/jurisprudencia/2000/00799-1999-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Improcedente","['3. Que, determinar si efectivamente el demandante fue suplantado o no en el Proceso de Admisión 1996 convocado por la Universidad demandada, requiere de la actuación de medios probatorios, que debe realizarse en la vía judicial correspondiente.']"
"00745-1998-AA","https://tc.gob.pe/jurisprudencia/2000/00745-1998-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Improcedente","['2. Que el artículo 58° del Decreto Legislativo N.° 653, Ley de Promoción de las Inversiones en el Sector Agrario, concordante con el artículo 120° inciso i) del Decreto Supremo N.° 0048-91-AG, disponen que la Administración Técnica del Distrito del Riego es el órgano competente para resolver en primera instancia administrativa las cuestiones y reclamos derivados del uso de las aguas, no advirtiéndose en autos que la demandante haya recurrido previamente a la autoridad administrativa. Consecuentemente, ha iniciado la presente acción de garantía sin haber hecho uso de la vía previa establecida en la ley sobre el hecho materia de su pretensión, no encontrándose ésta en ninguno de los casos de excepción previstas en el artículo 28° de la Ley N.° 23506, máxime si no ha acreditado en autos que se haya materializado la suspensión del suministro hídrico.', '3. Que el documento de fojas tres a seis remitido por la demandante al Presidente de la Junta de Usuarios del Valle de Jequetepeque no constituye el reclamo relacionado con la primera parte del fundamento que precede, por dos razones, la primera, porque está remitida a una entidad distinta a quien la ley faculta para la solución de la controversia administrativa; y la segunda, porque, si se trataba de un recurso contra la decisión de la Junta de Usuarios mencionada, está no cumplió con el requisito establecido en el inciso e) del artículo 101° de la Ley General de Procedimientos Administrativos, cuyo Texto Único Ordenado fue aprobado mediante Decreto Supremo N.° 02-94-JUS.']"
"00734-1998-AA","https://tc.gob.pe/jurisprudencia/2000/00734-1998-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Infundada","['3. Que, conforme la Resolución Municipal materia de la presente acción de garantía, se resuelve clausurar definitivamente el establecimiento de la demandante, principalmente, por haberse comprobado la exhibición de espectáculos de desnudos en vivo a partir de las cinco de la tarde hasta las seis de la mañana del día siguiente, habiéndose permitido el ingreso de menores de edad, en perjuicio de los vecinos de la cuadra siete de la avenida Las Violetas. Por lo tanto, la sanción impuesta a la demandante se ciñe estrictamente a lo establecido en el artículo 119° de la Ley N.° 23853, Orgánica de Municipalidades.', '4. Que, en consecuencia, la Resolución Municipal N.° 844-97MDI, del dieciocho de setiembre de mil novecientos noventa y siete, se encuentra arreglada a ley, habiéndola expedido la Municipalidad Distrital de Independencia en ejercicio de su autonomía administrativa, no habiéndose violado ni amenazado ningún derecho constitucional de la demandante.']"
"00742-1999-AA","https://tc.gob.pe/jurisprudencia/2000/00742-1999-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Improcedente","['3. Que determinar si efectivamente la demandante fue suplantada o no en el Proceso de Admisión 1996 convocado por la Universidad demandada, requiere de la actuación de medios probatorios que debe realizarse en la vía judicial correspondiente.']"
"00836-1999-HC","https://tc.gob.pe/jurisprudencia/2000/00836-1999-HC.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Habeas Corpus","","Improcedente","['2. Que, conforme obra en autos, don Rodomiro López Hernández, dentro de un proceso regular en el que se han respetado los derechos al debido proceso y a la defensa, ha sido condenado como autor del delito contra la libertad sexual-actos contra el pudor imponiéndosele pena privativa de la libertad de cinco años, según Sentencia de Vista de fojas doscientos sesenta y ocho, que confirmó la Sentencia expedida por la Jueza del Trigésimo Segundo Juzgado Especializado en lo Penal de Lima.', '3. Que, en tal sentido, en el presente caso resulta aplicable lo dispuesto en el artículo 16° inciso c) de la Ley N.° 25398; debiendo tenerse presente que las supuestas anomalías cometidas en la tramitación del proceso penal antes citado deben ventilarse y resolverse dentro del mismo proceso mediante el ejercicio de los recursos que las normas procesales específicas establecen, de conformidad con lo dispuesto en el artículo 10° del dispositivo legal antes citado.']"
"00738-1997-AA","https://tc.gob.pe/jurisprudencia/2000/00738-1997-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Fundada","['4. Que, a través de la Resolución cuestionada en este proceso, sin que se haya tramitado un proceso administrativo disciplinario en el que se otorgue al demandante la oportunidad de presentar los descargos y pruebas correspondientes, se ha resuelto suspenderlo del ejercicio de las actividades docente-administrativas que venía desempeñando en la Universidad demandada; situación que vulnera los derechos a la defensa y al debido proceso, consagrados en los artículos 2° inciso 23) Y 139° inciso 3) de la Constitución Política del Estado.', '5. Que, cabe puntualizar que tras haberse acreditado la vulneración de los derechos constitucionales antes citados, aunque no así la actitud o intención dolosa de parte del demandado, no resulta de aplicación el artículo 11 ° de la Ley N.° 23506.']"
"00781-1998-AA","https://tc.gob.pe/jurisprudencia/2000/00781-1998-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Improcedente","['2. Que, de fojas setenta y dos a setenta y cuatro, obra la Liquidación de Beneficios Sociales N.° 25-94-ADUANAS-RRHH-DAP-DR, del dieciocho de enero de mil novecientos noventa y cuatro, y el Comprobante de Pago N.° 000091, del dieciocho de febrero de mil novecientos noventa y cuatro. Ambos documentos han sido firmados por el demandante en señal de conformidad. Por lo tanto, el vínculo laboral quedó extinguido.']"
"00722-1998-AA","https://tc.gob.pe/jurisprudencia/2000/00722-1998-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Infundada","['2. Que, en consecuencia, cabe precisar que las cuestionadas resoluciones administrativas, han sido expedidas en un procedimiento administrativo regular, en el cual el sindicato demandante ha ejercido su derecho de defensa, haciendo uso de los recursos y demás remedios procesales que establece la ley; en consecuencia, en el presente caso, no se ha acreditado la vulneración de ningún derecho constitucional de los agremiados en el sindicato demandante.']"
"00809-1999-AA","https://tc.gob.pe/jurisprudencia/2000/00809-1999-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Infundada","['3. Que, de acuerdo con los dispositivos señalados en el fundamento precedente, la Universidad demandada mediante la Resolución Rectoral N.° 126-99-UH, del veintitrés de febrero de mil novecientos noventa y nueve, aprobó la nueva estructura orgánica de la Universidad Nacional José Faustino Sánchez Carrión. Asimismo, se aprobó el Cuadro de Asignación de Personal y los cuadros de requisitos mínimos exigidos para los diferentes cargos administrativos y docentes.', '4. Que, en virtud de la nueva estructura orgánica de la Universidad y el nuevo cuadro de asignación de personal, y dando cabal cumplimiento a lo dispuesto en la Ley N.° 26457, la Universidad demanda expidió los actos administrativos cuestionados en autos. Situación que no constituye violación de derecho constitucional alguno de los demandantes, pues han sido expedidos en el ejercicio regular de sus funciones.']"
"00733-1998-AA","https://tc.gob.pe/jurisprudencia/2000/00733-1998-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Improcedente","['3. Que el documento de fojas veinticinco a veintiocho, remitido por el demandante al Presidente de la Junta de Usuarios del Valle de Jequetepeque, no constituye el reclamo relacionado con la primera parte del fundamento que precede, por dos razones: la primera, porque está remitida a una entidad distinta a quien la ley faculta para la solución de la controversia administrativa; y la segunda, porque si se trataba de un recurso contra la decisión de la Junta de Usuarios mencionada, está no cumplió con el requisito establecido en el inciso e) del artículo 101° de la Ley de Procedimientos Administrativos, cuyo Texto Único Ordenado fue aprobado mediante Decreto Supremo N.° 02-94-JUS.', '4. Que la Sala Superior, en el tercer considerando de la resolución materia del Recurso Extraordinario, integrando la resolución apelada, consideró que la aparente contradicción entre el sétimo considerando y el fallo de ésta última al declarar fundada la excepción de representación defectuosa e insuficiente del demandado se debió a un error mecanográfico, cuando en realidad dicha excepción debió declararse infundada; sin embargo, al fallar incurre en el mismo error que advirtió, omitiendo pronunciarse al respecto, debiendo hacerlo este Tribunal Constitucional.']"
"00698-1999-AA","https://tc.gob.pe/jurisprudencia/2000/00698-1999-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Improcedente","['3. Que los hechos y argumentos en el sentido de que la demandante era una servidora que cumplía labores de carácter permanente y que se encontraba dentro de los alcances de Ley N.° 24041 son controvertibles, por lo que para su dilucidación se requiere la actuación de pruebas por las partes, lo que no es posible en los procesos constitucionales por carecer de estación probatoria.']"
"00657-1999-AC","https://tc.gob.pe/jurisprudencia/2000/00657-1999-AC.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Cumplimiento","","Improcedente","['2. Que el primer extremo de la presente acción de garantía no es atendible en razón de que el artículo 26° del Decreto Supremo N.° 070-89-PCM ha reservado la aplicación del silencio administrativo positivo para los casos de procedimientos administrativos conducentes al otorgamiento de licencias, autorizaciones, permisos, concesiones y similares, así como a los recursos impugnativos que resulten de los mencionados anteriormente, supuestos que no se dan en el presente caso; máxime que la demandada cumplió con resolver el Recurso de Apelación interpuesto contra la Resolución Directoral N.° 084-97-MPH/DR, tal como lo acredita la copia certificada de la Resolución Municipal N.° 381-97-MPH/A del veinte de agosto de mil novecientos noventa y siete, que obra en autos a fojas veinticuatro.', '3. Que, la misma suerte corre el segundo extremo de la pretensión porque no obra en autos ningún documento que acredite que la demandante ha iniciado el trámite relacionado con la solicitud de licencia de funcionamiento.']"
"00694-1999-AA","https://tc.gob.pe/jurisprudencia/2000/00694-1999-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Improcedente","['3. Que los hechos y argumentos en el sentido de que el demandante era servidor que cumplía labores de carácter permanente y que se encontraba dentro de los alcances de la Ley N.° 24041 son controvertibles, por lo que para su dilucidación es necesaria la actuación de pruebas por las partes, lo que no es posible en los procesos constitucionales por carecer de etapa probatoria.']"
"00729-1998-AC","https://tc.gob.pe/jurisprudencia/2000/00729-1998-AC.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Cumplimiento","","Improcedente","['4. Que, del tenor de la resolución cuyo cumplimiento se exige, la pretensión del demandante no podría elucidarse en vía constitucional, toda vez que no se ha acreditado el quantum de las costas procesales que pudiera corresponderle al demandante, así como tampoco en cuantos procedimientos de cobranza coactivas se habrían generado las mismas; en consecuencia, versando la acción sobre aspectos controvertidos y litigiosos, en el cual se trata de discernir sobre la procedencia o no de pagos de sumas de dinero; y teniéndose en cuenta que la agresión que se denuncia debe ser actual y debidamente acreditada, no configurándose dicho supuesto en el caso de autos, debe concluirse que el presente proceso constitucional no resulta idóneo para que se pueda dilucidar dicha pretensión, por carecer de etapa probatoria, toda vez que para ello resulta imprescindible la actuación de medios probatorios, que las partes deben aportar según convenga a su derecho, en un proceso judicial más lato, a fin de crear certeza en el Juez respecto a la reclamación materia de autos.']"
"00811-1999-AA","https://tc.gob.pe/jurisprudencia/2000/00811-1999-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Infundada","['2. Que, en este caso se denuncia un despido arbitrario que se materializa, según manifiesta el demandante, el día dos de marzo de mil novecientos noventa y nueve. Sobre el particular caben las siguientes atingencias: Que no obra en autos el documento que contenga el contrato de trabajo que permitiría comprobar si el demandante se halla comprendido dentro de los alcances del Decreto Ley N.° 276; que con los documentos que corren en el expediente no se puede precisar con certeza el lapso de labor ininterrumpida que manifiesta haber laborado el demandante, esto es, desde el dos de enero de mil novecientos noventa y seis hasta el dos de marzo de mil novecientos noventa y nueve; indicando todo ello, que no se acreditó con certeza la existencia de violación constitucional alguna, siendo, por tanto la vía laboral la indicada para resolver la pretensión de autos.']"
"00555-1998-AA","https://tc.gob.pe/jurisprudencia/2000/00555-1998-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Fundada","['4. Que, en cuanto se refiere al argumento de la demandada en el sentido de que la Ordenanza cuestionada ha sido dictada en concordancia con la autonomía política de que gozan las municipalidades, cabe señalar que si bien el artículo 191° de la Constitución Política del Estado, reconoce que las municipalidades tienen autonomía política, económica y administrativa, la misma norma precisa que aquélla se ejerce “en los asuntos de su competencia”; es decir, la autonomía presupone un poder de derecho público al que compete la facultad de dictar normas jurídicas, pero dentro de los límites establecidos por la Constitución y las leyes del Estado.', '5. Que, asimismo, el Tribunal Constitucional en aplicación del “principio de anualidad” que tienen las leyes del Presupuesto del Sector Público en general y en particular la Ley N.° 26553 correspondiente al año 1996, principio que se deriva de lo dispuesto por el artículo 77° de la Constitución Política del Estado, ha establecido en reiterada jurisprudencia, que los Gobiernos Locales sólo por el año 1996 estuvieron autorizados para efectuar evaluaciones de personal dentro de los alcances del Decreto Ley N.° 26093, vale decir, evaluaciones que impliquen el cese por causal de excedencia; de donde se tiene que la Ordenanza Municipal N.° 117, carece de sustento legal al haberse agotado los efectos de la Octava Disposición Transitoria y Final de la referida Ley de Presupuesto.', '6. Que, en consecuencia, la Ordenanza cuestionada constituye amenaza concreta de afectación de derechos constitucionales de los demandantes, tales como a la igualdad ante la ley, al respeto de los mandatos judiciales y a los principios de jerarquía normativa y reserva de la ley, por tanto, susceptibles de ser protegidos mediante el proceso constitucional del amparo en virtud a lo previsto en el artículo 3° de la Ley N.° 23506; y, por tanto, la excepción de incompetencia planteada por la demandada, carece de sustento.']"
"01072-1998-AA","https://tc.gob.pe/jurisprudencia/2000/01072-1998-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Improcedente","['2. Que las municipalidades representan al vecindario, fomentando el bienestar de los vecinos y que, en el ejercicio de sus funciones específicas, supervisan y controlan el mantenimiento y cumplimiento de las normas de seguridad e higiene, entre otros, de los establecimientos de carácter comercial.', '3. Que, conforme la Resolución de Alcaldía materia de la presente acción de garantía, se resuelve cerrar el establecimiento de la demandada, principalmente, por carecer de carné sanitario dos personas; por producir ruidos molestos mediante el uso de un equipo orquestal excediéndose de los límites permisibles, en perjuicio del vecindario colindante con dicho local urbanización Astete, calles Cattari, Canamelares y Max Uhle. Entonces, la sanción de cierre impuesta al demandante se ciñe estrictamente a lo establecido en el artículo 119° de la Ley N.° 23853, Orgánica de Municipalidades.']"
"01072-1999-HC","https://tc.gob.pe/jurisprudencia/2000/01072-1999-HC.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Habeas Corpus","","Infundada","['2. Que, asimismo, la inapropiada conducta funcional que se atribuye al oficial policial denunciado resulta desvirtuada con los documentos que obran de fojas ocho a diez, que prueban que el emplazado dispuso oportunamente la intervención de personal de la delegación policial a su mando, cuando tomó conocimiento de los hechos conculcatorios supuestamente acontecidos en el domicilio de los beneficiarios.', '3. Que, siendo así, y a que no existe convicción ni certeza positiva de la supuesta agresión constitucional materia de esta acción de garantía, resulta aplicable el artículo 2°, contrario sensu, de la Ley N.° 23506.']"
